TICID,RA,Dec,Tmag,Keywords
117510141,339.1474,-43.4889,15.8,
117545800,340.2931,-47.471,11.94,
121421711,341.8611,-44.9651,6.66,
121422158,341.8003,-42.7441,12.51,G08036;20SECONDTARGET
121424406,342.0812,-45.4453,15.07,
121425725,342.2878,-44.3228,12.39,
121425728,342.2899,-44.3308,12.75,
121475272,343.1101,-45.9917,5.87,
121487860,343.3153,-45.1478,5.92,
121490076,343.5724,-43.0101,9.0,G08145;20SECONDTARGET
139131968,344.1989,-47.9692,5.55,
139191168,345.4441,-44.8411,7.18,G08102;20SECONDTARGET
139196671,345.3633,-42.4734,12.8,
139199620,345.8689,-43.0794,7.26,
139200489,345.8965,-46.8466,10.95,
139232635,346.7192,-43.5205,4.04,
139232924,346.6161,-42.2127,16.33,
139258210,347.4857,-42.8614,5.4,
139266474,347.4304,-47.7582,15.53,
139267123,347.5911,-45.2469,3.05,
139282432,347.8382,-42.9778,5.92,
139285666,347.9678,-45.137,8.12,G08046;20SECONDTARGET
139285669,347.9743,-45.1341,11.27,G08137;20SECONDTARGET
139285832,348.0591,-44.8766,11.53,
139327355,348.8767,-42.3926,16.31,
139349673,349.1658,-44.4892,5.02,
139453917,336.487,-45.1134,6.83,
139455231,336.688,-44.2862,16.46,
139466728,337.2148,-45.8502,16.53,
139470021,337.7172,-46.3473,12.05,
139470022,337.7126,-46.3475,11.52,
143981856,335.8493,-48.3841,16.78,
144062866,337.2446,-48.6726,12.5,
144065872,337.4582,-48.0031,9.5,G08035;20SECONDTARGET
144069244,337.8591,-48.3266,16.79,
152819773,343.9773,-41.0966,5.83,
152926212,338.4747,-38.5456,15.81,
152937679,338.7228,-39.3843,11.88,
160070136,345.9276,-40.817,5.08,
160070294,345.9986,-41.4785,4.89,
160080512,351.9978,-41.1498,11.69,
160081043,352.0532,-39.9233,12.95,
161154061,339.0778,-48.4692,16.02,
161167878,339.1627,-48.3061,4.6,
161265414,341.5358,-48.9792,6.04,
161265576,341.6189,-49.6878,5.48,
161268141,341.7025,-48.3151,7.51,
161314759,343.4105,-48.5989,5.47,G08195;20SECONDTARGET
161335014,343.8141,-48.4913,6.2,G08119;20SECONDTARGET
161382432,345.0433,-48.1755,16.31,
161402643,345.484,-48.0635,13.1,
161403043,345.6329,-49.6983,6.99,
175286843,346.7238,-38.8923,5.65,
175315456,347.5408,-40.5919,3.59,
175375523,348.7453,-41.1062,4.79,
175397925,349.2074,-41.1943,5.59,
175400332,349.5424,-40.8253,5.12,G08046;G08195;20SECONDTARGET
197951792,346.7894,-49.6061,5.04,
197960386,348.3141,-49.6186,5.97,
2027113599,338.9074,-47.6788,17.23,G08002;G08062;20SECONDTARGET
2027164165,338.3745,-42.4763,17.19,G08002;G08062;20SECONDTARGET
2027174818,338.8926,-40.2637,17.19,
2027961973,339.388,-38.4872,17.33,G08002;G08062;G08082;20SECONDTARGET
2055504010,341.4782,-45.0173,16.87,G08002;G08062;20SECONDTARGET
2055504366,340.8646,-45.1885,17.6,G08002;G08062;20SECONDTARGET
2055750094,344.9896,-45.6764,14.01,
2055755883,345.6854,-45.0277,13.7,
2055769894,343.9179,-44.0903,16.7,G08062;20SECONDTARGET
2055820435,340.802,-42.0225,17.05,
