TICID,RA,Dec,Tmag,Keywords
1001812640,200.4388,-13.0304,17.9,G07092;20SECONDTARGET
1001843863,200.3924,-11.6594,17.39,G07092;20SECONDTARGET
1001853239,202.3209,-10.9165,18.53,G07092;20SECONDTARGET
1002039578,200.4257,-10.981,17.76,G07092;20SECONDTARGET
1002044586,201.7769,-9.9271,18.19,G07092;20SECONDTARGET
1002045332,202.4534,-9.614,17.4,G07092;20SECONDTARGET
134908899,196.8344,-10.3299,12.71,
134911095,196.9743,-10.7405,4.18,
134939034,197.135,-8.9848,4.55,
134944251,197.3089,-9.5381,5.45,
134970021,197.9375,-8.0896,13.73,
134978237,197.9185,-11.2217,5.82,
134978256,198.0099,-11.3042,16.66,
134983866,198.4048,-9.904,15.44,
135070915,198.8784,-8.0548,7.42,
135071620,198.9833,-11.2411,7.96,G07031;20SECONDTARGET
156618951,190.9855,-10.361,15.46,
156619134,190.9996,-11.1762,11.26,
156619401,191.1275,-11.7053,11.57,
156621877,191.217,-10.8529,14.47,
156638998,192.5197,-7.6321,6.55,
156639958,192.4756,-11.7834,15.65,G07167;20SECONDTARGET
156642805,192.6135,-10.7112,16.55,G07084;20SECONDTARGET
156645559,192.8454,-10.3383,5.59,
178884484,199.0237,-9.985,16.54,G07092;20SECONDTARGET
178925140,199.4458,-11.3516,15.47,
178943195,200.0824,-11.3042,5.84,
178943588,200.0366,-9.5157,17.35,G07092;20SECONDTARGET
178999156,201.2979,-11.1615,1.96,G07037;20SECONDTARGET
179009865,201.4144,-8.822,13.65,
181862539,190.3156,-13.0138,5.46,
181862541,190.3167,-13.0149,5.43,
181865043,190.481,-13.5849,15.62,G07092;20SECONDTARGET
181945618,190.9922,-16.2425,11.5,
183654652,195.8189,-10.1533,16.27,
203283334,195.8292,-10.9805,14.81,
203331849,198.4943,-18.413,17.22,G07092;20SECONDTARGET
2455538,193.7792,-13.4528,5.92,
2470992,194.0069,-12.9574,13.35,
2489981,194.3038,-15.6877,17.81,G07092;20SECONDTARGET
2491304,194.3306,-15.9397,15.48,
2491739,194.429,-14.4626,10.62,
288528647,191.5071,-9.315,7.46,
288529330,191.6265,-11.8121,6.26,
288604613,192.1166,-10.4834,16.62,
289944925,191.8599,-12.8111,14.81,G07092;20SECONDTARGET
297146824,202.4156,-12.2184,16.02,
308179612,197.6697,-15.4061,13.81,
308179725,197.5635,-14.9627,16.77,G07092;20SECONDTARGET
308182384,198.0074,-12.4027,7.97,
308210818,198.0155,-16.2006,4.56,G07051;G07031;20SECONDTARGET
319326444,193.4509,-8.7057,12.59,
319360031,193.5767,-11.6485,5.96,
319462683,194.7506,-9.8327,6.79,
319464225,194.9606,-7.5085,12.84,
334994474,200.9221,-15.1185,7.61,
335039576,201.4299,-13.2306,12.91,
335628483,199.1871,-12.3393,11.11,
335629347,199.1801,-15.6043,15.01,
335630673,199.3821,-15.5485,5.74,
335630746,199.3337,-15.2738,8.69,G07010;G07157;20SECONDTARGET
335635628,199.4132,-12.5479,15.15,
335638048,199.5655,-15.3206,16.1,
335639128,199.7181,-12.7584,15.3,
335657555,199.6893,-17.1336,6.92,
339384573,197.8396,-13.9626,5.96,
345926221,193.0433,-14.3517,14.33,
345942287,193.2896,-14.9654,7.18,
345943668,193.4256,-13.6445,7.94,
347752831,198.5405,-16.5597,8.09,
347810613,198.9291,-15.8309,14.11,
357445312,200.1641,-14.7725,7.74,
357445383,200.2695,-15.0999,16.47,G07092;20SECONDTARGET
357492660,200.4738,-14.4022,11.54,
357495664,200.7481,-12.1786,16.41,G07092;20SECONDTARGET
405620234,191.1459,-14.4231,15.59,
405631112,191.5005,-12.6042,15.68,G07092;20SECONDTARGET
405663934,191.6263,-14.0443,16.48,G07092;20SECONDTARGET
422432907,198.9972,-19.9439,4.31,
422478973,199.5934,-18.3187,4.08,G07066;20SECONDTARGET
428714646,196.4418,-18.8259,7.75,
471016594,189.0846,-15.7936,17.98,G07092;20SECONDTARGET
617973,203.1706,-10.0806,17.53,G07092;20SECONDTARGET
617994,203.2417,-10.1653,4.36,
952018245,194.6699,-18.1213,18.58,G07092;20SECONDTARGET
952021802,193.3743,-17.6534,16.5,G07092;20SECONDTARGET
952023550,193.9311,-17.623,17.67,G07092;20SECONDTARGET
952026936,196.2573,-18.8077,18.99,G07092;20SECONDTARGET
952031712,196.1999,-18.3447,17.44,G07092;20SECONDTARGET
952035758,196.6225,-17.6334,18.9,G07092;20SECONDTARGET
952041744,198.8566,-17.0174,18.39,G07092;20SECONDTARGET
952043565,197.538,-17.2105,18.65,G07092;20SECONDTARGET
952045302,197.7043,-16.8227,17.58,G07092;20SECONDTARGET
952065216,197.4125,-15.6669,18.95,G07092;20SECONDTARGET
952065256,197.4134,-15.5759,18.85,G07092;20SECONDTARGET
952065618,197.6236,-15.658,17.25,G07092;20SECONDTARGET
952295687,192.9389,-17.8728,18.63,G07092;20SECONDTARGET
952299007,193.4584,-17.0517,18.68,G07092;20SECONDTARGET
952304466,192.5877,-16.865,18.13,G07092;20SECONDTARGET
952304594,192.7101,-16.7268,18.44,G07092;20SECONDTARGET
952313897,190.673,-16.4538,17.33,G07092;20SECONDTARGET
952322742,190.6183,-16.3868,18.97,G07092;20SECONDTARGET
952325862,191.5435,-15.6933,17.76,G07092;20SECONDTARGET
952330434,191.3758,-15.4464,18.88,G07092;20SECONDTARGET
952338212,194.1276,-15.7336,18.63,G07092;20SECONDTARGET
952339356,193.4862,-16.1335,17.65,G07092;20SECONDTARGET
952351937,194.6713,-14.516,18.54,G07092;20SECONDTARGET
952353558,195.3095,-14.1471,18.29,G07092;20SECONDTARGET
952355185,195.3776,-13.7735,17.3,G07092;20SECONDTARGET
952356449,192.5253,-15.2792,18.1,G07092;20SECONDTARGET
952364000,192.0083,-14.1418,18.69,G07092;20SECONDTARGET
952374215,193.0303,-13.3387,18.52,G07092;20SECONDTARGET
952374890,193.2533,-13.0848,18.65,G07092;20SECONDTARGET
952375971,193.8569,-12.8367,18.04,G07092;20SECONDTARGET
952391373,190.4415,-15.1085,18.35,G07092;20SECONDTARGET
952398364,188.7993,-14.5013,17.24,G07092;20SECONDTARGET
952434869,191.0854,-12.9278,18.19,G07092;20SECONDTARGET
952436285,190.6542,-12.6565,18.61,G07092;20SECONDTARGET
952441852,192.9499,-11.9298,18.95,G07092;20SECONDTARGET
952469476,191.0239,-10.165,17.41,G07092;20SECONDTARGET
952773736,199.0576,-16.0408,10.51,
952780883,197.8036,-15.2411,17.58,G07092;20SECONDTARGET
952781498,198.3038,-15.0078,17.74,G07092;20SECONDTARGET
952786903,197.5934,-14.4522,16.85,G07009;G07092;20SECONDTARGET
952795264,199.0512,-13.0769,18.23,G07092;20SECONDTARGET
952803753,197.3065,-12.8838,18.77,G07092;20SECONDTARGET
952813709,198.7324,-12.0516,17.86,G07092;20SECONDTARGET
952814364,199.3067,-11.7416,18.84,G07092;20SECONDTARGET
952821717,195.0418,-12.5422,18.73,G07092;20SECONDTARGET
952830472,196.833,-11.8292,18.67,G07092;20SECONDTARGET
952833985,197.7379,-10.718,18.54,G07092;20SECONDTARGET
952838365,196.9499,-10.2996,17.09,
952845866,199.7891,-10.5825,17.73,G07092;20SECONDTARGET
952851375,199.3196,-9.8602,18.74,G07092;20SECONDTARGET
952851650,199.432,-9.6127,18.82,G07092;20SECONDTARGET
952852807,198.9791,-9.3677,18.15,G07092;20SECONDTARGET
952852977,199.1493,-9.1957,18.04,G07092;20SECONDTARGET
952861974,198.632,-8.6438,18.99,G07092;20SECONDTARGET
952870720,193.3458,-11.2091,17.74,G07092;20SECONDTARGET
952896959,194.3803,-8.9888,18.25,G07092;20SECONDTARGET
952913376,196.7396,-7.9827,17.47,G07092;20SECONDTARGET
952915628,198.059,-8.1,17.97,G07092;20SECONDTARGET
952928009,195.8818,-7.3431,18.38,G07092;20SECONDTARGET
952967299,192.4671,-8.3849,17.07,G07092;20SECONDTARGET
953005792,194.0453,-6.3253,17.53,G07092;20SECONDTARGET
953008671,193.6047,-6.2801,18.59,G07092;20SECONDTARGET
1002066782,203.606,-7.8086,18.6,G07092;20SECONDTARGET
1002086878,202.6396,-6.2681,18.24,G07092;20SECONDTARGET
1002088881,202.8331,-5.8481,17.0,
1002089677,201.7312,-6.4118,18.52,G07092;20SECONDTARGET
1002090818,202.1326,-5.7284,17.05,G07092;20SECONDTARGET
1002091402,201.7547,-5.8861,17.74,G07092;20SECONDTARGET
1002127951,204.594,-3.7887,16.94,
1002128753,204.2409,-3.6248,18.1,G07092;20SECONDTARGET
1002129208,204.2563,-3.2923,18.02,
1002130775,205.765,-2.8799,18.96,G07092;20SECONDTARGET
1002134299,200.3719,-5.5229,18.49,G07092;20SECONDTARGET
1002136537,201.194,-5.0735,11.42,
1002137803,202.2468,-4.5702,18.46,G07092;20SECONDTARGET
1002153894,202.3287,-2.639,17.81,G07092;20SECONDTARGET
1002155701,203.604,-2.8292,17.3,G07092;20SECONDTARGET
1002169441,201.3309,-1.6144,16.95,
1002170296,200.9157,-1.4458,17.92,G07092;20SECONDTARGET
1002533896,205.6602,-1.1838,17.53,G07092;20SECONDTARGET
1002534723,204.6037,-1.5052,17.94,
1002536017,204.0459,-1.1989,18.94,
1002536055,204.0879,-1.0576,18.64,G07092;20SECONDTARGET
1002536664,204.6727,-0.7529,18.08,G07092;20SECONDTARGET
1002537306,205.596,-0.817,18.55,G07092;20SECONDTARGET
1002538332,204.9492,-0.3343,17.8,G07092;20SECONDTARGET
1002539226,206.4615,-0.9268,16.83,G07084;20SECONDTARGET
1002548159,204.1522,-0.7809,18.68,G07092;20SECONDTARGET
1002549794,204.6327,-0.3913,17.24,G07084;G07092;20SECONDTARGET
1002553496,203.497,0.2834,18.0,G07092;20SECONDTARGET
1002555541,204.0273,0.8438,18.46,G07092;20SECONDTARGET
1002561591,204.3269,1.3094,18.63,G07092;20SECONDTARGET
1002564145,205.1769,2.0636,17.2,G07092;20SECONDTARGET
1002570151,206.9385,1.3243,10.18,
1002738002,200.437,-0.6621,18.85,G07092;20SECONDTARGET
1002743977,200.1859,0.3152,17.5,G07092;20SECONDTARGET
1002745302,200.918,0.5606,18.24,G07092;20SECONDTARGET
1002751905,203.032,1.2689,18.36,G07092;20SECONDTARGET
1002757396,204.2265,1.6699,18.82,G07092;20SECONDTARGET
1002758291,203.4479,1.8847,18.53,G07092;20SECONDTARGET
1002764043,203.4174,2.8128,17.48,G07092;20SECONDTARGET
1002778684,202.0182,3.9356,18.51,G07092;20SECONDTARGET
1002813637,200.5448,3.8306,18.72,G07092;20SECONDTARGET
114960770,201.1395,-5.1643,5.35,
114960997,201.108,-4.31,5.92,
115010633,201.5468,-1.1924,5.82,
115019730,202.0033,-5.0366,12.82,
115070878,202.0889,-2.3638,8.98,
115072772,202.251,-4.6099,11.68,G07157;G07066;20SECONDTARGET
115073581,202.3186,-3.9811,16.0,G07092;20SECONDTARGET
115078869,202.3118,-1.3648,5.51,
115078958,202.3529,-0.946,16.56,G07092;20SECONDTARGET
115079605,202.4049,-1.5767,16.78,G07092;20SECONDTARGET
124612531,195.9555,-5.1634,6.86,
124621719,196.1912,-5.4771,16.47,G07092;20SECONDTARGET
130712175,202.9106,-2.3154,6.58,
130717245,203.2395,-1.1056,12.93,
130725501,203.5176,-2.265,12.72,
130726180,203.6713,-0.5955,3.19,
135043332,198.8436,-6.465,10.46,G07157;G07066;20SECONDTARGET
157837550,203.9437,-5.7156,16.05,G07092;20SECONDTARGET
157837609,203.8805,-5.3956,4.86,
157838641,203.8535,-0.3878,8.65,
157858973,204.4457,-3.2362,5.63,
175402069,204.7006,-2.0304,14.02,G07066;20SECONDTARGET
175402124,204.7205,-2.2637,9.99,G07089;20SECONDTARGET
175403008,204.7271,-5.6597,12.9,
175710221,193.9196,-3.5505,7.17,
175739268,194.9144,-3.8119,5.63,
175739449,194.9397,-4.4305,7.97,
175740559,195.0576,-2.8313,13.68,
178919853,199.3268,-6.9917,16.28,G07092;20SECONDTARGET
179032503,202.3415,-6.4422,12.73,
196682173,202.6075,-6.4702,5.8,
257741041,198.518,-2.807,2.45,
273727513,195.6986,-0.8341,16.6,
292113181,198.1815,-2.265,6.77,G07066;20SECONDTARGET
292114384,198.3675,-3.8891,16.62,
292114660,198.3064,-2.556,7.17,
292115757,198.4207,-2.3854,17.02,G07092;20SECONDTARGET
295696134,206.3397,-0.0226,12.8,
