TICID,RA,Dec,Tmag,Keywords
100141021,305.7552,-49.3446,14.86,
100196783,306.0493,-51.7237,8.98,G08102;20SECONDTARGET
100263315,306.501,-48.9205,13.49,
100378750,307.708,-52.8786,11.19,
100468631,308.1551,-48.0978,16.03,
100469915,308.3337,-50.1178,16.74,G08002;G08062;20SECONDTARGET
100508207,309.0359,-52.8926,14.1,
100566492,309.5113,-48.4621,11.12,
100603346,309.5712,-53.075,14.53,
100669012,310.5066,-50.2629,5.47,
100708841,311.0116,-51.9214,4.27,G08195;20SECONDTARGET
100735911,311.0874,-53.851,9.42,
100794584,311.6132,-50.8057,5.56,
101543913,301.8463,-52.8807,3.29,
101589406,302.0681,-53.5503,5.38,
101780227,303.5796,-52.4462,4.24,
101817287,303.6083,-52.6569,12.71,
101817673,303.631,-51.9874,15.11,
139679488,322.2515,-53.7061,5.46,
139697052,322.1501,-52.2597,5.86,
139699247,322.311,-50.317,6.72,
139723188,322.8862,-49.9525,15.45,
139756492,323.7186,-51.8277,5.91,
139770629,324.1768,-50.8469,6.32,G08195;20SECONDTARGET
166469020,304.8035,-50.1647,16.13,
166548234,305.1915,-49.9791,14.53,
166578055,305.4219,-50.7769,5.68,
166578417,305.4169,-50.0013,5.73,G08195;20SECONDTARGET
166578537,305.5571,-49.7381,9.07,
166578538,305.5389,-49.7361,12.54,G08009;20SECONDTARGET
166578649,305.5928,-49.4947,13.57,
166580485,312.8506,-50.6531,12.54,
166580852,312.8752,-51.6082,4.1,
166580970,313.0019,-51.894,15.96,
166650821,313.7857,-52.1207,6.54,
166654885,314.0353,-53.8826,5.43,
166657780,314.289,-52.6653,16.17,
1988894940,317.3174,-60.5108,17.01,
1989030222,314.5791,-59.4834,16.96,
1989103324,313.6124,-56.3029,17.46,G08002;G08062;20SECONDTARGET
1989122424,319.41,-55.4669,17.22,G08002;G08062;20SECONDTARGET
1989169801,317.8448,-52.3391,6.65,
1989258883,303.6659,-56.9177,16.66,G08002;G08062;20SECONDTARGET
1989269000,307.542,-56.7685,16.81,G08002;G08062;20SECONDTARGET
