TICID,RA,Dec,Tmag,Keywords
151300497,258.8302,-33.5484,5.83,G07037;G07141;G07166;20SECONDTARGET
203468988,266.059,-27.4579,8.49,G07141;G07166
115091314,274.7112,-12.4541,7.7,G07141;G07166
