TICID,RA,Dec,Tmag,Keywords
1001730894,200.3128,-16.6565,18.15,G07092
1001795578,200.1683,-16.3586,18.72,G07092
1001806095,200.7459,-14.3427,18.73,G07092
1001812416,200.0136,-13.1188,18.95,G07092
1001812640,200.4388,-13.0304,17.9,G07092;20SECONDTARGET
1001813061,200.4569,-12.7875,18.18,G07092
1001813287,200.039,-12.6451,18.79,G07092
1001842372,200.8725,-12.1369,18.85,G07092
1001843863,200.3924,-11.6594,17.39,G07092;20SECONDTARGET
1001853239,202.3209,-10.9165,18.53,G07092;20SECONDTARGET
1002039222,200.5284,-11.1627,17.87,G07092
1002039578,200.4257,-10.981,17.76,G07092;20SECONDTARGET
1002041351,200.3358,-10.3935,19.03,G07092
1002044374,201.0094,-9.6802,18.45,G07092
1002044586,201.7769,-9.9271,18.19,G07092;20SECONDTARGET
1002045293,202.3366,-9.7135,18.28,G07092
1002045332,202.4534,-9.614,17.4,G07092;20SECONDTARGET
134878660,196.5964,-11.6926,13.88,G07167
134938575,197.1131,-9.9793,19.1,G07145
134979259,198.0822,-8.4773,8.45,G07031
134981642,198.3612,-11.1025,12.24,G07077
134981944,198.3334,-9.9813,12.01,G07077
134984111,198.4263,-10.9138,12.1,G07077
134984528,198.5348,-11.1875,11.71,G07077
134984745,198.5359,-10.2039,12.41,G07077
134985158,198.5607,-8.5554,15.73,G07025;G07145
135040239,198.5972,-7.6787,12.48,G07077
135041483,198.7474,-9.6417,12.07,G07077
135041665,198.6838,-10.4192,11.6,G07077
135041799,198.716,-10.974,12.04,G07077
135042165,198.7769,-11.4059,11.77,G07077
135042263,198.808,-11.0195,10.99,G07077
135042355,198.7697,-10.6362,11.95,G07077
135042552,198.7796,-9.8506,11.94,G07077
135070997,198.9944,-8.4139,10.49,G07077
135071406,198.9242,-10.3457,11.75,G07077
135071506,198.8861,-10.8,11.25,G07077
135071620,198.9833,-11.2411,7.96,G07031;20SECONDTARGET
135071676,198.9136,-11.4797,10.57,G07077
156639958,192.4756,-11.7834,15.65,G07167;20SECONDTARGET
156642805,192.6135,-10.7112,16.55,G07084;20SECONDTARGET
156673381,193.2737,-6.023,8.77,G07031
1693978,195.5869,-17.2686,9.36,G07031
178884484,199.0237,-9.985,16.54,G07092;20SECONDTARGET
178884513,199.0826,-9.874,11.78,G07077
178884785,199.0853,-8.5424,12.47,G07077
178918358,199.1409,-9.9489,11.09,G07077
178919113,199.2528,-10.5617,11.99,G07077
178920597,199.4339,-8.7336,6.76,G07031
178924778,199.3821,-9.7268,12.11,G07077
178925153,199.3887,-11.4145,11.98,G07077
178925641,199.5564,-10.4088,10.37,G07077
178927460,199.6119,-9.898,12.35,G07077
178941218,199.8315,-8.5096,11.88,G07157;G07077;G07066
178942216,199.8495,-8.2832,11.08,G07077
178942777,199.9624,-10.8317,12.36,G07077
178943588,200.0366,-9.5157,17.35,G07092;20SECONDTARGET
178948458,200.1542,-8.2964,12.08,G07077
178948471,200.171,-8.3571,11.86,G07077
178948477,200.1405,-8.385,11.84,G07077
178954837,200.4562,-8.4717,11.53,G07157;G07066
178999156,201.2979,-11.1615,1.96,G07037;20SECONDTARGET
179010159,201.3863,-10.1733,11.99,G07077
179010325,201.3758,-10.8243,11.96,G07077
179010780,201.4472,-11.372,12.11,G07077
179011402,201.4571,-8.8399,13.2,G07071
179017210,201.7457,-11.5203,12.1,G07077
179020184,201.9726,-10.7146,12.01,G07077
179022302,202.0914,-10.9048,12.14,G07077
179033525,202.3336,-10.8646,10.95,G07077
179033639,202.3913,-11.4151,10.95,G07077
181859563,189.9855,-14.4132,16.38,G07167
181865043,190.481,-13.5849,15.62,G07092;20SECONDTARGET
183655984,196.025,-8.0745,9.9,G07113
196681037,202.6128,-10.9579,11.75,G07077
196683729,202.7521,-11.4764,11.36,G07077
196684194,202.8464,-10.784,12.0,G07077
203283177,195.9038,-11.5832,7.3,G07031
203331849,198.4943,-18.413,17.22,G07092;20SECONDTARGET
2489981,194.3038,-15.6877,17.81,G07092;20SECONDTARGET
289944925,191.8599,-12.8111,14.81,G07092;20SECONDTARGET
290021725,192.3402,-12.4922,14.76,G07167
