# TESS Program G07092

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Becker, Juliette - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
800012353,136.544,1.3734,18.88,G07092;20SECONDTARGET
800012517,136.6636,1.4685,18.58,G07092;20SECONDTARGET
800016181,136.5769,2.3865,17.92,G07092;20SECONDTARGET
800017571,136.0581,2.1946,18.23,G07092;20SECONDTARGET
800040869,134.1479,3.3034,18.47,G07092;20SECONDTARGET
800040870,134.1491,3.3048,18.16,G07092;20SECONDTARGET
800048245,137.8043,3.1908,17.84,G07009;G07092
800063021,139.0836,5.8005,17.29,G07092;20SECONDTARGET
800064223,136.0145,3.917,19.09,G07025;G07092
800064967,136.7237,4.4846,18.54,G07092;20SECONDTARGET
800077202,136.9192,5.8968,18.26,G07092;20SECONDTARGET
800117452,130.0072,5.2737,17.8,G07092;20SECONDTARGET
800118257,130.7421,5.1796,18.65,G07092;20SECONDTARGET
800119330,130.4236,5.1876,18.52,G07092;20SECONDTARGET
800122650,131.7265,5.2342,17.94,G07092;20SECONDTARGET
800139859,133.7099,5.9569,18.85,G07092;20SECONDTARGET
800153845,133.7801,6.5943,17.31,G07084;G07092;20SECONDTARGET
800153869,133.7767,6.6516,17.56,G07092;20SECONDTARGET
800158564,133.0698,6.9922,17.73,G07092;20SECONDTARGET
800167973,135.7687,8.6371,17.81,G07092;20SECONDTARGET
800186293,138.146,8.1372,17.56,G07092;20SECONDTARGET
800188212,137.469,8.4776,18.4,G07092;20SECONDTARGET
800238182,129.6605,6.8778,17.58,G07092;20SECONDTARGET
800290625,133.9683,8.8169,18.89,G07092;20SECONDTARGET
800293840,133.9847,9.4586,18.35,G07092;20SECONDTARGET
800296505,132.4568,9.398,17.52,G07092;20SECONDTARGET
800303700,131.3889,9.2236,18.86,G07092;20SECONDTARGET
803644087,130.8621,0.0388,18.08,G07092;20SECONDTARGET
803652505,130.3456,0.6539,17.55,G07092;20SECONDTARGET
803657727,132.2506,1.0725,18.77,G07092;20SECONDTARGET
803703316,127.6969,0.1781,18.82,G07092;20SECONDTARGET
803771590,128.9674,1.9058,18.25,G07092;20SECONDTARGET
803775310,130.2093,1.843,18.98,G07092;20SECONDTARGET
803781707,130.4823,2.3969,18.52,G07092;20SECONDTARGET
803783820,130.2195,2.7854,18.41,G07092;20SECONDTARGET
803792914,127.9656,2.1383,18.9,G07092;20SECONDTARGET
803812060,129.9639,3.4429,18.04,G07092;20SECONDTARGET
803815850,128.5719,3.3526,18.71,G07092;20SECONDTARGET
804359086,138.1663,-2.357,17.52,G07092;20SECONDTARGET
804373738,137.4268,-0.7649,18.47,G07092;20SECONDTARGET
804374834,137.9024,-0.216,17.38,G07092;20SECONDTARGET
804394430,138.1675,0.5647,16.92,G07009;G07092
804397427,138.4198,1.2112,17.84,G07092;20SECONDTARGET
804398215,138.3568,1.5291,18.99,G07092;20SECONDTARGET
804412657,139.6402,3.5743,18.96,G07092;20SECONDTARGET
816793,134.8049,-0.9794,15.54,G07092;20SECONDTARGET
837197958,137.704,-2.3895,17.47,G07092;20SECONDTARGET
837220034,133.1855,-1.7342,18.36,G07092;20SECONDTARGET
837220676,133.4329,-1.6244,18.58,G07092;20SECONDTARGET
837222875,135.3099,-1.6843,17.75,G07092;20SECONDTARGET
837234768,135.0267,-0.1478,18.75,G07092;20SECONDTARGET
220590402,117.5623,7.1845,15.91,G07009;G07092;20SECONDTARGET
220590405,117.5654,7.1812,15.73,G07009;G07092;20SECONDTARGET
220593487,117.6337,9.3155,17.39,G07092;20SECONDTARGET
321258095,119.9516,2.401,15.61,G07092;20SECONDTARGET
443854829,121.3643,7.5906,16.87,G07092;20SECONDTARGET
452981151,122.5162,3.4906,15.2,G07092;20SECONDTARGET
453006983,122.861,5.6531,16.62,G07092;20SECONDTARGET
453210132,117.9226,11.3412,16.48,G07084;G07092;20SECONDTARGET
468978983,128.5896,10.0652,17.72,G07092;20SECONDTARGET
755388002,118.3124,2.3416,18.98,G07092;20SECONDTARGET
755407107,116.7883,2.0228,18.31,G07092;20SECONDTARGET
755451661,118.6225,3.3488,18.73,G07092;20SECONDTARGET
755500981,119.295,5.6656,18.91,G07092;20SECONDTARGET
759607281,116.3365,3.8898,17.01,G07009;G07092;20SECONDTARGET
760209948,117.1482,6.1192,18.86,G07092;20SECONDTARGET
760241486,119.2772,8.055,18.1,G07092;20SECONDTARGET
760247962,116.2035,6.4508,18.75,G07092;20SECONDTARGET
760286314,118.8101,8.2213,18.09,G07092;20SECONDTARGET
760374727,117.6024,9.5868,18.57,G07092;20SECONDTARGET
760493638,119.9215,11.9848,18.85,G07092;20SECONDTARGET
800347207,127.0359,9.7039,17.61,G07092;20SECONDTARGET
800352495,125.1526,8.9294,17.99,G07092;20SECONDTARGET
800611333,124.3331,11.2227,18.75,G07092;20SECONDTARGET
800636920,122.0887,11.232,18.93,G07092;20SECONDTARGET
800638887,122.1452,11.8195,18.08,G07092;20SECONDTARGET
800644984,121.8363,11.8858,18.21,G07092;20SECONDTARGET
803942248,120.0709,2.3193,18.17,G07092;20SECONDTARGET
803962692,122.9405,1.4107,16.82,G07009;G07092
803987126,125.6638,3.0073,18.41,G07092;20SECONDTARGET
804022379,123.2185,2.9147,18.01,G07092;20SECONDTARGET
804035299,122.8777,3.7655,18.79,G07092;20SECONDTARGET
804050594,125.8142,3.1683,18.19,G07092;20SECONDTARGET
804053167,125.6299,3.5203,18.98,G07092;20SECONDTARGET
804156002,121.66,4.7267,18.51,G07092;20SECONDTARGET
804164576,121.9291,5.1997,17.88,G07009;G07092
804227346,125.9558,7.6652,18.89,G07092;20SECONDTARGET
804251972,121.4949,7.412,18.43,G07092;20SECONDTARGET
804259379,124.2315,7.7401,18.95,G07092;20SECONDTARGET
804282168,121.0493,7.2816,17.79,G07092;20SECONDTARGET
804290333,122.0393,8.5211,18.99,G07092;20SECONDTARGET
804309863,123.3225,9.5856,18.23,G07092;20SECONDTARGET
804321947,122.2924,10.5806,18.87,G07092;20SECONDTARGET
804324745,120.4693,9.545,18.16,G07092;20SECONDTARGET
804348106,120.1973,11.8014,18.86,G07092;20SECONDTARGET
107255233,110.834,-27.7895,14.92,G07009;G07092;20SECONDTARGET
109692639,113.409,-28.2724,16.05,G07092;20SECONDTARGET
110481341,114.4133,-29.7492,14.89,G07092;20SECONDTARGET
112115538,111.7805,-30.6706,16.65,G07092;20SECONDTARGET
128902999,118.4836,-25.399,15.47,G07009;G07092;20SECONDTARGET
149517611,116.2281,-31.886,15.97,G07092;20SECONDTARGET
149744486,116.4078,-33.9192,15.58,G07092;20SECONDTARGET
65144290,107.8092,-25.3028,14.47,G07084;G07092;20SECONDTARGET
745190869,108.6795,-21.109,17.55,G07092;20SECONDTARGET
745516161,109.4559,-21.7084,17.82,G07092;20SECONDTARGET
773330185,115.8812,-33.5944,17.58,G07092;20SECONDTARGET
774340574,112.6167,-32.564,18.16,G07092;20SECONDTARGET
774842064,116.6692,-33.4381,18.6,G07092;20SECONDTARGET
774909715,116.918,-32.4132,18.81,G07092;20SECONDTARGET
775454745,115.3031,-31.1322,17.96,G07092;20SECONDTARGET
775564285,116.558,-30.4316,16.04,G07084;G07092;20SECONDTARGET
775738113,114.1383,-30.9353,18.8,G07092;20SECONDTARGET
775851904,112.9118,-30.3078,18.49,G07092;20SECONDTARGET
776717501,117.1476,-26.7085,17.92,G07092;20SECONDTARGET
777338168,106.113,-31.8,17.42,G07092;20SECONDTARGET
777504592,108.5723,-31.2768,17.96,G07092;20SECONDTARGET
777798051,107.6743,-30.6958,18.38,G07092;20SECONDTARGET
777816546,108.8682,-30.4018,18.29,G07092;20SECONDTARGET
777983062,110.4055,-28.7045,17.93,G07092;20SECONDTARGET
778073352,109.8846,-28.1898,18.93,G07092;20SECONDTARGET
778284326,104.9877,-29.2836,16.09,G07092;20SECONDTARGET
778505856,107.0701,-28.7341,18.08,G07092;20SECONDTARGET
778537070,105.9286,-28.6771,18.93,G07092;20SECONDTARGET
778651033,108.946,-27.2633,17.79,G07092;20SECONDTARGET
778794268,105.9528,-27.3205,17.61,G07092;20SECONDTARGET
779004039,107.0684,-24.8994,18.93,G07092;20SECONDTARGET
779240900,113.8957,-28.5024,18.16,G07092;20SECONDTARGET
779318713,114.5019,-27.3106,18.93,G07092;20SECONDTARGET
779404448,114.0126,-26.5874,18.78,G07092;20SECONDTARGET
779413962,113.5892,-26.6382,18.71,G07092;20SECONDTARGET
780142689,117.3688,-24.6006,18.98,G07092;20SECONDTARGET
780684028,110.2684,-26.5873,17.88,G07092;20SECONDTARGET
781244281,109.6603,-23.3457,18.83,G07092;20SECONDTARGET
781276478,110.4423,-22.9779,18.89,G07092;20SECONDTARGET
781344589,110.1421,-22.8611,18.49,G07092;20SECONDTARGET
145863747,123.1122,-35.4956,14.0,G07092;20SECONDTARGET
147018085,124.6697,-31.1778,15.11,G07092;20SECONDTARGET
153120436,120.4637,-28.4761,16.41,G07092;20SECONDTARGET
155214809,123.1008,-26.719,17.48,G07092;20SECONDTARGET
181208184,130.6929,-37.5967,16.64,G07092;20SECONDTARGET
185617406,130.3763,-32.9331,11.73,G07092;20SECONDTARGET
185693907,130.5001,-34.127,15.95,G07092;20SECONDTARGET
196518001,129.8359,-28.0255,15.51,G07092;20SECONDTARGET
231599925,127.969,-26.2021,15.65,G07092;20SECONDTARGET
271116055,125.1969,-27.436,16.07,G07092;20SECONDTARGET
285222557,129.1557,-28.2777,15.91,G07009;G07092;20SECONDTARGET
772950375,117.6057,-35.4626,18.82,G07092;20SECONDTARGET
774568041,118.8113,-34.9434,17.55,G07092;20SECONDTARGET
774573717,117.8136,-35.1228,18.19,G07092;20SECONDTARGET
774583367,117.8852,-34.6357,17.76,G07092;20SECONDTARGET
774662559,118.4806,-33.2609,18.72,G07092;20SECONDTARGET
774691773,119.6464,-33.5143,17.33,G07092;20SECONDTARGET
822629699,127.4061,-37.3346,18.46,G07092;20SECONDTARGET
822965436,128.2553,-35.1815,18.45,G07092;20SECONDTARGET
822972868,128.1127,-34.9147,17.83,G07092;20SECONDTARGET
823680375,123.0277,-35.9856,17.96,G07092;20SECONDTARGET
824978543,123.5519,-31.0727,18.86,G07092;20SECONDTARGET
825010723,123.3928,-30.5548,18.5,G07092;20SECONDTARGET
825278801,121.2006,-30.8121,17.6,G07092;20SECONDTARGET
825782355,121.3114,-27.7625,17.88,G07092;20SECONDTARGET
827360543,131.1772,-34.7798,16.67,G07092;20SECONDTARGET
828486092,129.1618,-33.3032,17.67,G07092;20SECONDTARGET
828510029,130.6875,-33.628,17.41,G07092;20SECONDTARGET
828628477,131.3459,-32.0422,18.42,G07092;20SECONDTARGET
828897295,130.0338,-31.5723,18.64,G07092;20SECONDTARGET
829081334,131.5535,-31.3333,18.18,G07092;20SECONDTARGET
829266857,131.832,-29.9666,17.65,G07092;20SECONDTARGET
829356748,132.5873,-29.4539,18.98,G07092;20SECONDTARGET
829403616,131.2073,-28.9663,18.9,G07092;20SECONDTARGET
829409714,131.6287,-28.6807,18.59,G07092;20SECONDTARGET
829505867,127.5319,-31.7542,18.51,G07092;20SECONDTARGET
829545481,127.2422,-30.939,18.12,G07092;20SECONDTARGET
829765974,127.5202,-29.7217,18.57,G07092;20SECONDTARGET
830025014,126.4978,-29.5172,18.74,G07092;20SECONDTARGET
830230824,129.6805,-28.4502,17.82,G07025;G07092;20SECONDTARGET
830258486,128.5404,-28.6186,17.78,G07092;20SECONDTARGET
830351814,131.3564,-27.0182,18.39,G07092;20SECONDTARGET
830811624,132.5928,-27.3584,18.24,G07092;20SECONDTARGET
831652843,124.3275,-28.3887,18.77,G07092;20SECONDTARGET
831818078,125.6874,-27.3892,18.16,G07092;20SECONDTARGET
831871935,124.4917,-26.9423,18.28,G07092;20SECONDTARGET
832048065,121.4307,-27.335,18.48,G07092;20SECONDTARGET
832109309,121.9384,-26.4418,18.54,G07092;20SECONDTARGET
832155643,123.3853,-26.4449,18.01,G07092;20SECONDTARGET
832916561,121.3354,-25.3882,18.0,G07092;20SECONDTARGET
118429656,129.7393,-21.7697,15.44,G07092;20SECONDTARGET
118690168,134.3427,-22.7585,15.21,G07084;G07092;20SECONDTARGET
176445717,131.8713,-18.9969,15.82,G07009;G07092;20SECONDTARGET
2094712,133.6278,-25.1473,16.16,G07092;20SECONDTARGET
386432951,127.965,-16.7285,17.61,G07092;20SECONDTARGET
51867317,133.0624,-19.2473,17.51,G07092;20SECONDTARGET
831111266,133.4951,-24.7812,17.42,G07092;20SECONDTARGET
831137359,133.616,-24.3696,18.49,G07092;20SECONDTARGET
831231224,132.227,-23.8077,18.99,G07092;20SECONDTARGET
831396628,133.8582,-20.8575,18.78,G07092;20SECONDTARGET
832445739,127.7761,-25.0107,18.99,G07092;20SECONDTARGET
832507914,128.3783,-23.8321,17.67,G07092;20SECONDTARGET
832747565,126.6397,-22.1841,18.69,G07092;20SECONDTARGET
833032229,123.0652,-24.1125,18.67,G07092;20SECONDTARGET
833107297,122.4764,-23.7382,18.7,G07092;20SECONDTARGET
833220737,121.9491,-23.2198,17.68,G07092;20SECONDTARGET
833362595,124.7879,-23.0473,17.67,G07092;20SECONDTARGET
833439754,123.6282,-22.3438,18.86,G07092;20SECONDTARGET
833469996,125.7411,-22.5499,18.48,G07092;20SECONDTARGET
833492184,125.9689,-21.5077,19.0,G07092;20SECONDTARGET
833530479,125.3392,-21.2667,18.49,G07092;20SECONDTARGET
833538674,125.2239,-21.2283,18.69,G07092;20SECONDTARGET
833605608,123.0751,-21.6771,18.53,G07092;20SECONDTARGET
833807777,130.4929,-23.1486,16.93,G07092;20SECONDTARGET
833854127,130.9599,-22.9907,18.66,G07092;20SECONDTARGET
833890599,130.0306,-21.9526,18.38,G07092;20SECONDTARGET
833910467,127.726,-22.9339,17.48,G07092;20SECONDTARGET
833917651,127.6407,-22.8471,17.74,G07092;20SECONDTARGET
833990123,129.6008,-21.1819,18.15,G07092;20SECONDTARGET
834002886,130.5914,-20.6376,18.57,G07092;20SECONDTARGET
834052276,132.9724,-20.9448,18.88,G07092;20SECONDTARGET
834140343,129.8107,-19.6848,17.79,G07092;20SECONDTARGET
834219072,127.5805,-20.6623,18.59,G07092;20SECONDTARGET
834286729,128.6422,-19.7016,18.43,G07092;20SECONDTARGET
834312207,127.3972,-19.1611,18.99,G07092;20SECONDTARGET
834395586,125.1281,-18.8899,18.94,G07092;20SECONDTARGET
834439937,127.0179,-17.8655,18.3,G07092;20SECONDTARGET
834484036,129.5821,-18.4701,18.58,G07092;20SECONDTARGET
834532455,131.6039,-17.3094,18.64,G07092;20SECONDTARGET
834549189,130.178,-16.7012,17.73,G07092;20SECONDTARGET
834609788,128.0073,-16.1649,17.51,G07092;20SECONDTARGET
835195360,126.063,-17.0184,18.25,G07092;20SECONDTARGET
835417637,127.6299,-15.6534,17.6,G07092;20SECONDTARGET
835451078,126.5572,-14.7,18.49,G07092;20SECONDTARGET
835484092,127.3297,-14.1112,18.82,G07092;20SECONDTARGET
835525561,124.4213,-14.7324,18.02,G07092;20SECONDTARGET
835867553,124.1772,-13.68,17.49,G07092;20SECONDTARGET
835917830,125.2427,-13.0435,18.78,G07092;20SECONDTARGET
836154725,134.7909,-16.174,18.88,G07092;20SECONDTARGET
836290226,133.7399,-15.1637,18.56,G07092;20SECONDTARGET
836325607,131.6041,-14.4962,18.39,G07092;20SECONDTARGET
836327774,130.9918,-14.3731,18.49,G07092;20SECONDTARGET
836333914,130.1459,-14.481,17.18,G07092;20SECONDTARGET
836339063,130.77,-14.4139,18.12,G07092;20SECONDTARGET
836554556,128.9125,-13.7892,17.92,G07092;20SECONDTARGET
289113764,115.0949,-17.4174,12.82,G07009;G07092;20SECONDTARGET
349323840,114.4562,-18.2689,16.12,G07092;20SECONDTARGET
385865494,111.1471,-13.6444,17.2,G07092;20SECONDTARGET
49835817,111.7786,-16.7371,16.82,G07092;20SECONDTARGET
50108394,112.0206,-13.0502,15.24,G07092;20SECONDTARGET
54277587,118.2095,-15.2016,17.16,G07092;20SECONDTARGET
54636377,118.7868,-14.7663,13.61,G07009;G07092;20SECONDTARGET
54698856,118.8542,-14.0406,16.28,G07092;20SECONDTARGET
746074212,110.4981,-18.1089,17.0,G07084;G07092;20SECONDTARGET
746111336,109.9116,-17.8593,18.95,G07092;20SECONDTARGET
746114268,109.6789,-17.6503,18.81,G07092;20SECONDTARGET
748460262,113.3599,-18.4291,18.69,G07092;20SECONDTARGET
748586827,114.2526,-17.1248,18.8,G07092;20SECONDTARGET
748729780,110.779,-17.125,18.05,G07092;20SECONDTARGET
749281002,113.8112,-13.8667,17.05,G07092;20SECONDTARGET
749360533,115.2173,-13.326,18.87,G07092;20SECONDTARGET
749618795,111.6764,-14.4657,17.35,G07009;G07092
750465353,112.1126,-11.2297,18.98,G07092;20SECONDTARGET
750542885,112.4419,-10.578,17.85,G07092;20SECONDTARGET
750762411,117.3749,-11.7233,18.04,G07092;20SECONDTARGET
750820127,117.6587,-11.5488,18.88,G07092;20SECONDTARGET
750977516,115.5767,-10.7376,18.83,G07092;20SECONDTARGET
782037411,112.8059,-20.2708,18.07,G07092;20SECONDTARGET
782437931,119.6994,-22.8574,18.2,G07092;20SECONDTARGET
782475334,119.9077,-22.1774,18.84,G07092;20SECONDTARGET
783254874,117.4969,-19.0171,18.09,G07092;20SECONDTARGET
783481304,115.7337,-18.9344,18.49,G07092;20SECONDTARGET
783575017,114.3349,-18.1106,18.8,G07092;20SECONDTARGET
783732870,118.3284,-17.8128,17.32,G07092;20SECONDTARGET
783782968,119.1467,-17.3317,17.93,G07092;20SECONDTARGET
784189937,119.5819,-14.1795,17.47,G07092;20SECONDTARGET
784199670,119.1934,-13.8786,18.35,G07092;20SECONDTARGET
834917742,121.7544,-18.9188,18.95,G07092;20SECONDTARGET
835026932,120.5866,-18.0024,18.44,G07092;20SECONDTARGET
835044532,121.3252,-17.6324,18.41,G07092;20SECONDTARGET
835742641,121.6735,-14.0546,16.47,G07092;20SECONDTARGET
133570951,121.0839,-39.769,16.82,G07092;20SECONDTARGET
141056084,128.8476,-43.9994,15.53,G07092;20SECONDTARGET
354827983,122.3954,-46.3865,16.38,G07092;20SECONDTARGET
388754258,125.896,-48.9524,16.02,G07092;20SECONDTARGET
767558099,113.0069,-46.0688,17.98,G07092;20SECONDTARGET
767840552,113.491,-45.325,17.84,G07092;20SECONDTARGET
768452672,118.6103,-46.475,18.5,G07092;20SECONDTARGET
768526308,115.9162,-46.9738,18.38,G07092;20SECONDTARGET
768738986,117.8378,-44.8289,18.58,G07092;20SECONDTARGET
768871667,114.1411,-44.9462,18.22,G07092;20SECONDTARGET
768893612,116.0661,-44.0599,18.84,G07092;20SECONDTARGET
769156700,119.4282,-42.7948,18.82,G07092;20SECONDTARGET
769376568,114.2496,-43.2121,17.44,G07084;G07092;20SECONDTARGET
769505327,115.872,-42.4571,17.42,G07092;20SECONDTARGET
770429081,118.2938,-37.1138,18.18,G07092;20SECONDTARGET
813730842,129.3284,-49.6245,18.29,G07092;20SECONDTARGET
817357792,122.12,-48.6864,18.42,G07092;20SECONDTARGET
817831828,124.6458,-47.8718,17.25,G07092;20SECONDTARGET
817911025,124.4643,-47.021,17.0,G07092;20SECONDTARGET
817971372,124.9255,-47.247,18.32,G07092;20SECONDTARGET
818460470,121.9627,-46.8592,17.58,G07092;20SECONDTARGET
818528260,123.0754,-45.6352,16.71,G07092;20SECONDTARGET
818633156,125.498,-45.2082,18.34,G07092;20SECONDTARGET
818755112,124.3658,-44.2702,17.81,G07092;20SECONDTARGET
818973735,121.1998,-44.2889,17.89,G07092;20SECONDTARGET
819009328,123.0445,-44.4824,18.46,G07092;20SECONDTARGET
819789662,127.7216,-45.0718,18.61,G07092;20SECONDTARGET
819844862,127.6802,-44.5628,18.94,G07092;20SECONDTARGET
819865709,127.5378,-43.7076,18.88,G07092;20SECONDTARGET
819866213,127.8394,-43.5781,18.83,G07092;20SECONDTARGET
820322112,127.3627,-43.4895,18.09,G07092;20SECONDTARGET
820358158,125.9242,-43.2014,18.57,G07092;20SECONDTARGET
820379914,126.3403,-42.8231,18.45,G07092;20SECONDTARGET
820441203,128.1233,-42.0117,18.89,G07092;20SECONDTARGET
820519765,128.1078,-40.6699,18.98,G07092;20SECONDTARGET
820731588,129.7458,-40.9552,18.52,G07092;20SECONDTARGET
820748938,130.0327,-40.117,18.86,G07092;20SECONDTARGET
820769515,128.5079,-39.9726,17.38,G07092;20SECONDTARGET
820860326,129.7999,-39.1216,17.37,G07092;20SECONDTARGET
820988010,129.1849,-38.7903,17.71,G07092;20SECONDTARGET
820995847,128.2102,-38.7964,18.88,G07092;20SECONDTARGET
82127841,124.1295,-46.6855,16.45,G07092;20SECONDTARGET
821313275,120.1937,-44.4989,18.26,G07092;20SECONDTARGET
821704029,120.0307,-42.0064,18.9,G07092;20SECONDTARGET
822028904,123.5435,-39.7206,18.92,G07092;20SECONDTARGET
822063317,125.4682,-39.1948,17.33,G07092;20SECONDTARGET
822247673,122.3993,-39.048,17.97,G07092;20SECONDTARGET
822492630,123.4367,-37.4528,17.96,G07092;20SECONDTARGET
148045331,100.2956,-37.6231,17.03,G07092;20SECONDTARGET
156806956,103.3753,-39.9065,15.56,G07009;G07092;20SECONDTARGET
156806967,103.3967,-39.9243,15.11,G07009;G07092;20SECONDTARGET
170365969,103.1721,-43.1819,16.52,G07092;20SECONDTARGET
173079035,111.0288,-40.0503,17.38,G07092;20SECONDTARGET
173755791,112.7825,-37.1485,16.87,G07092;20SECONDTARGET
22595500,107.6658,-41.741,15.8,G07092;20SECONDTARGET
22866080,108.9583,-37.1106,16.36,G07092;20SECONDTARGET
738049333,97.936,-41.2759,18.79,G07092;20SECONDTARGET
738079920,97.8159,-40.4346,17.71,G07092;20SECONDTARGET
738275168,99.916,-39.1388,18.31,G07092;20SECONDTARGET
738280763,99.3922,-38.5156,18.59,G07092;20SECONDTARGET
738286500,99.8432,-38.2422,18.36,G07092;20SECONDTARGET
767795643,109.8925,-46.2328,17.81,G07092;20SECONDTARGET
767955169,109.6514,-44.4506,18.9,G07092;20SECONDTARGET
767986608,111.2226,-43.8064,18.97,G07092;20SECONDTARGET
768018593,111.2953,-43.3932,18.32,G07092;20SECONDTARGET
768032111,111.8622,-43.1454,18.46,G07092;20SECONDTARGET
770718107,100.1308,-43.0088,18.69,G07092;20SECONDTARGET
770789414,107.5722,-44.7024,18.61,G07092;20SECONDTARGET
770799962,105.3306,-44.8774,18.69,G07092;20SECONDTARGET
770810273,107.4286,-44.0401,18.55,G07092;20SECONDTARGET
770859158,104.2655,-43.571,16.71,G07092;20SECONDTARGET
770913638,108.5067,-44.5558,17.16,G07092;20SECONDTARGET
771033509,110.5793,-41.7174,18.99,G07092;20SECONDTARGET
771068602,107.7386,-43.05,18.86,G07092;20SECONDTARGET
771076694,107.7523,-42.4416,18.46,G07092;20SECONDTARGET
771079036,108.1135,-42.3613,18.79,G07092;20SECONDTARGET
771122457,108.3041,-41.0567,17.64,G07092;20SECONDTARGET
771173603,110.2729,-40.0313,18.73,G07092;20SECONDTARGET
771225598,103.0683,-43.8338,18.0,G07092;20SECONDTARGET
771243163,102.9478,-43.2233,17.91,G07092;20SECONDTARGET
771260673,104.8591,-43.1152,18.63,G07092;20SECONDTARGET
771317881,101.6121,-42.5378,18.74,G07092;20SECONDTARGET
771324145,103.7253,-41.905,18.33,G07092;20SECONDTARGET
771337308,101.6412,-41.7673,18.29,G07092;20SECONDTARGET
771397891,104.1149,-38.8921,18.55,G07092;20SECONDTARGET
771566975,104.7369,-39.3646,18.03,G07092;20SECONDTARGET
771575411,104.2715,-38.7007,18.64,G07092;20SECONDTARGET
771632058,106.2636,-37.4944,18.59,G07092;20SECONDTARGET
771657291,106.9668,-36.2815,17.86,G07092;20SECONDTARGET
771728804,103.3519,-38.2533,17.79,G07092;20SECONDTARGET
771780386,102.2743,-36.9653,17.91,G07092;20SECONDTARGET
771824366,104.3989,-37.5149,18.06,G07092;20SECONDTARGET
771882549,106.0758,-35.7301,18.26,G07092;20SECONDTARGET
771909270,105.8456,-35.0282,17.91,G07092;20SECONDTARGET
771913185,105.2602,-35.1689,17.88,G07092;20SECONDTARGET
771937827,103.7747,-35.6525,17.39,G07092;20SECONDTARGET
771961457,102.7487,-35.5232,18.69,G07092;20SECONDTARGET
772038616,101.0861,-35.6988,18.98,G07092;20SECONDTARGET
772099393,103.1274,-33.5568,17.59,G07092;20SECONDTARGET
772112550,103.6389,-32.9773,18.56,G07092;20SECONDTARGET
772235302,112.8056,-41.0527,18.34,G07092;20SECONDTARGET
772248779,112.5943,-40.3814,18.32,G07092;20SECONDTARGET
772415455,112.7809,-38.6731,18.2,G07092;20SECONDTARGET
772479724,110.7805,-39.1273,17.73,G07092;20SECONDTARGET
772509713,111.5457,-38.3141,17.88,G07092;20SECONDTARGET
772614969,112.8178,-37.0273,17.95,G07092;20SECONDTARGET
773370205,109.3196,-38.0341,18.61,G07092;20SECONDTARGET
773390882,110.6839,-37.2313,17.95,G07092;20SECONDTARGET
773490199,111.6832,-36.2963,18.85,G07092;20SECONDTARGET
773521589,111.8834,-35.0567,18.99,G07092;20SECONDTARGET
773558720,111.1564,-35.2216,17.76,G07092;20SECONDTARGET
773558744,111.1218,-35.2321,18.93,G07092;20SECONDTARGET
773628734,108.9301,-35.5283,18.19,G07092;20SECONDTARGET
773774884,109.6284,-33.8537,17.74,G07092;20SECONDTARGET
776998775,106.9837,-34.8708,17.77,G07092;20SECONDTARGET
777071001,106.5416,-33.4829,17.41,G07092;20SECONDTARGET
777071545,106.5678,-33.3232,17.82,G07092;20SECONDTARGET
96391732,103.9923,-32.5617,17.07,G07092;20SECONDTARGET
238164321,106.4812,-50.8782,16.5,G07092;20SECONDTARGET
255560654,96.1971,-52.9915,15.8,G07092;20SECONDTARGET
293648017,97.7561,-44.0926,17.14,G07092;20SECONDTARGET
343962319,107.4542,-51.6164,16.5,G07092;20SECONDTARGET
734657773,87.95,-51.6215,18.64,G07092;20SECONDTARGET
737473262,97.177,-55.9459,18.61,G07092;20SECONDTARGET
737492561,99.2515,-56.2102,17.75,G07036;G07092
737500851,98.3445,-55.4538,18.94,G07092;20SECONDTARGET
737509068,98.3955,-54.4735,18.48,G07092;20SECONDTARGET
737511710,98.0999,-54.2294,18.2,G07092;20SECONDTARGET
737513339,98.9844,-53.7499,18.81,G07092;20SECONDTARGET
737549091,95.7176,-53.9642,17.61,G07036;G07092
737602534,97.6217,-52.8936,18.76,G07092;20SECONDTARGET
737607989,98.8915,-52.0236,17.48,G07092;20SECONDTARGET
737631437,99.4693,-50.1798,18.3,G07092;20SECONDTARGET
737646307,93.4474,-51.9858,18.85,G07092;20SECONDTARGET
737665321,96.3327,-50.5431,18.07,G07092;20SECONDTARGET
737680815,91.3603,-50.847,18.08,G07092;20SECONDTARGET
737692384,96.5911,-49.5466,18.12,G07092;20SECONDTARGET
737730216,99.9479,-48.9011,18.28,G07092;20SECONDTARGET
737732637,97.0531,-49.1176,18.87,G07092;20SECONDTARGET
737761635,90.4231,-50.8736,18.56,G07092;20SECONDTARGET
737770171,90.2814,-50.3408,17.9,G07092;20SECONDTARGET
