TICID,RA,Dec,Tmag,Keywords
1003831,130.2951,-16.0364,10.67,G08035;20SECONDTARGET
100944487,129.3989,-16.3532,16.49,G08002;G08062
101005778,129.5132,-16.0376,10.2,G08102
101007135,129.5243,-17.5478,11.89,G08119
101007136,129.4964,-17.548,11.55,G08119
101007184,129.5282,-17.5957,9.8,G08119
101007186,129.531,-17.5973,11.95,G08119
101065211,129.9066,-17.4252,11.47,G08119
1031929,130.4047,-16.6474,9.53,G08046;G08137
1084245,130.9265,-25.1197,12.29,G08020
1103432,130.5814,-17.1894,12.83,G08028;G08058;G08030
1139748,131.25,-24.5678,16.43,G08046
114744114,131.8968,-13.5266,7.39,G08102
114822101,132.2547,-12.83,9.2,G08102
114824706,132.2051,-16.0257,11.01,G08119
114881521,132.5676,-13.6691,10.27,G08119
114881522,132.5682,-13.67,12.92,G08119
114882926,132.5276,-15.5021,16.77,G08002;20SECONDTARGET
114928493,132.626,-13.308,8.01,G08102
118158912,128.8833,-21.7936,10.3,G08119
118159170,128.9611,-21.9924,9.38,G08102
118287069,129.2408,-22.0857,18.17,G08036
118342900,129.5606,-22.1784,8.78,G08119
118426050,129.6292,-18.858,17.93,G08036
118427067,129.668,-19.7369,4.56,G08162;20SECONDTARGET
118428917,129.7139,-21.2301,12.65,G08119
118429656,129.7393,-21.7697,15.44,G08002;G08062
118492185,129.8697,-18.2679,6.84,G08102
118601740,130.196,-18.5869,10.14,G08119;G08119;20SECONDTARGET
118683823,134.2477,-20.1054,13.21,G08046;G08137
118688924,134.4572,-21.5412,16.64,G08002;G08062
118690168,134.3426,-22.7585,15.21,G08002;G08062
118814061,134.7908,-20.9041,9.86,G08119
118814592,134.7545,-20.2865,12.87,G08119
118831178,134.9777,-23.6307,11.04,G08119
118907356,135.179,-19.106,11.28,G08119
118913927,135.2622,-21.4167,9.99,G08119
118956453,135.4163,-20.7204,11.94,G08035;20SECONDTARGET
119055252,135.7776,-20.5466,7.97,G08102
119082265,136.1805,-20.0185,10.99,G08119
119082477,136.229,-20.2951,10.86,G08119
119082478,136.225,-20.2963,12.2,G08119
1194496,136.1669,-13.2557,7.99,G08102
1232360,137.3145,-12.6049,10.82,G08137;G08158
1261860,131.455,-25.388,6.01,G08046
1338424,137.9746,-13.6089,16.48,G08002;G08062
1352449,131.6102,-24.5912,13.84,G08046;G08137
176397108,131.738,-18.6684,10.72,G08119;G08119
176445717,131.8712,-18.9969,15.82,G08002;G08062;G08082
176552763,132.0915,-18.1541,14.4,G08046;G08137
19974946,136.7664,-11.2449,11.07,G08046
2220684,133.8486,-24.5801,12.29,G08119
229838097,137.7524,-19.4831,8.56,G08102
229853985,138.0859,-18.7222,13.89,G08046;G08137
229854738,138.2315,-18.2271,9.39,G08102
229856791,138.1905,-21.2353,11.68,G08119
229856792,138.1886,-21.2365,11.78,G08119
289409000,131.1594,-14.9341,13.52,G08046;G08137
289535142,131.5249,-13.2029,12.54,G08028;G08058;G08030
289536727,131.587,-14.2167,10.69,G08119
289536729,131.5875,-14.2174,11.06,G08119
289543187,131.663,-16.8576,12.76,G08119
289597748,131.773,-14.9338,13.37,G08046;G08137
294229367,132.8002,-18.8592,10.71,G08046;G08137
294230311,132.8336,-18.2063,13.9,G08046;G08137
294266638,133.0075,-20.2291,9.74,G08102;20SECONDTARGET
305508891,138.9076,-17.061,11.55,G08119
305508893,138.9053,-17.0605,11.63,G08119
307799719,138.1753,-15.2095,12.76,G08119
307799993,138.1634,-15.6906,12.57,G08119
307799997,138.1596,-15.6962,11.17,G08119
307800599,138.1983,-16.7997,8.32,G08102
308581657,134.9057,-17.1857,7.57,G08102
308640489,135.0176,-14.3075,8.31,G08102
