TICID,RA,Dec,Tmag,Keywords
12159576,91.6614,-4.1939,5.5,
143077055,93.6331,-7.1312,14.12,
143177769,94.0433,-7.6008,16.78,G07092;20SECONDTARGET
176759633,88.1218,-2.2854,6.73,
232289244,92.2413,2.4996,5.64,
232308539,92.4548,2.869,5.68,
232377527,92.7626,2.3305,5.98,
234626732,96.4641,0.8127,5.78,
234628921,96.6807,0.4541,5.96,
234671077,96.8074,0.2992,4.23,
234677187,96.8349,2.9084,4.66,
234825296,97.7204,0.2269,13.88,G07066;20SECONDTARGET
234831602,97.8388,2.9114,6.49,
234847199,97.9841,1.9178,7.76,
241860983,93.2177,-4.8422,17.63,G07092;20SECONDTARGET
241991803,93.2618,-4.9356,5.97,
242066094,93.4758,-3.7412,5.04,
242192761,93.8738,-4.915,5.98,
242250358,93.8917,-0.5137,5.14,G07031;20SECONDTARGET
24824031,97.2067,-7.0347,5.49,G07166;20SECONDTARGET
24824033,97.2044,-7.0331,4.7,G07141;G07166;20SECONDTARGET
250445778,93.9565,-1.0118,17.33,
250466958,94.1441,-4.5301,15.36,G07092;20SECONDTARGET
250523817,94.4722,-4.3829,5.59,
250569998,94.6924,-3.0119,7.78,
250593544,94.7836,-3.4393,7.31,G07089;20SECONDTARGET
250595513,94.8016,-4.6376,11.15,
251261382,95.6816,-2.1956,5.92,
25416982,98.3659,-7.5109,16.28,G07092;20SECONDTARGET
265085996,93.9748,1.1693,5.92,
281148636,98.8159,0.8902,5.8,
281408474,99.2631,1.7675,9.66,G07010;G07157;G07066;20SECONDTARGET
281412181,99.2275,0.0381,15.28,
281418185,99.4178,2.7038,5.24,
281539102,99.454,3.1088,12.62,
281913005,88.6196,2.1378,7.87,
281916074,88.6835,0.9686,4.86,
282201260,89.4204,2.7097,5.97,
282270717,89.6019,1.8371,5.71,G07089;20SECONDTARGET
282347382,89.7065,0.553,5.22,
282397092,89.7718,2.4673,15.24,
282502866,90.0859,1.7921,7.43,
282636876,90.3686,0.9335,16.52,
299282245,92.4509,-2.069,15.73,
299315787,92.4015,-5.7114,5.81,
299322864,92.5187,-0.5633,7.9,
299555306,92.8108,-0.5934,12.57,
319618492,95.9482,2.6657,5.88,
36995993,97.9742,-0.3203,14.88,
37090252,98.0964,-5.8691,5.37,
37092139,98.2408,-5.0972,15.98,G07092;20SECONDTARGET
37168957,98.1724,-0.0316,14.25,G07066;20SECONDTARGET
37323443,98.408,-1.2203,5.23,
37397960,98.5902,-3.0741,5.3,
39217420,88.5214,-2.8078,12.6,
39292359,88.7574,-0.5083,7.05,
39296409,88.7934,-4.1847,13.66,
39299463,88.8759,-4.6167,4.9,
39543054,89.5903,-4.6521,6.34,
39579360,89.5489,-0.9942,5.26,
39668907,89.7539,-4.2425,16.62,
39843046,90.4456,-2.3538,3.45,
42174944,96.0433,-0.277,11.37,
42334982,96.3206,-0.9474,5.34,G07031;20SECONDTARGET
42436617,96.4463,-3.8891,5.47,
42466889,96.5392,-3.5152,5.51,
42569616,96.6649,-1.5075,5.82,G07089;20SECONDTARGET
42884350,96.9898,-4.7622,5.38,G07037;20SECONDTARGET
42994828,97.1961,-0.5724,5.6,
43085522,97.3527,-2.8191,8.11,
43320043,97.5802,-0.0282,6.4,
43325151,97.6609,-2.0994,12.51,
442993533,94.5355,-6.7251,5.87,
443029383,94.8363,-6.6605,10.64,
443031290,94.9283,-7.8229,5.47,G07037;20SECONDTARGET
443115574,95.2263,-7.299,10.6,
52406179,98.8381,-0.7487,17.04,G07092;20SECONDTARGET
52491609,98.8934,-5.7389,17.35,G07092;20SECONDTARGET
52492351,98.9439,-5.3772,4.05,
52495232,98.8737,-4.0546,11.2,
52552168,98.9002,-2.2439,6.99,
52665242,99.1472,-5.2112,5.58,G07141;20SECONDTARGET
52665781,99.1587,-4.9731,16.83,G07092;20SECONDTARGET
709917564,97.2059,-7.0344,5.32,
709958647,93.7247,-7.6117,18.33,G07092;20SECONDTARGET
710370271,90.5891,-7.6442,18.71,G07092;20SECONDTARGET
710427250,90.786,-5.4834,18.54,G07092;20SECONDTARGET
710427843,89.2199,-6.4226,18.73,G07092;20SECONDTARGET
710437923,90.2629,-5.3407,18.45,G07092;20SECONDTARGET
710448979,92.7841,-6.4362,18.69,G07092;20SECONDTARGET
710450029,92.7689,-6.0443,18.31,G07092;20SECONDTARGET
710547758,90.3891,-5.0582,18.48,G07092;20SECONDTARGET
710554455,90.5856,-4.3873,18.84,G07092;20SECONDTARGET
710595930,92.4572,-3.4774,18.76,G07092;20SECONDTARGET
710716749,90.9231,-3.6473,18.96,G07092;20SECONDTARGET
710734783,90.1982,-2.6341,18.06,G07092;20SECONDTARGET
710782814,88.5485,-2.9136,18.87,G07092;20SECONDTARGET
710786115,89.8994,-2.4541,17.16,G07092;20SECONDTARGET
710803131,88.7206,-1.6282,18.92,G07092;20SECONDTARGET
710820991,90.4112,-1.0292,17.89,G07092;20SECONDTARGET
710828827,89.1074,-1.3355,18.41,G07092;20SECONDTARGET
710831942,89.2186,-0.9145,18.56,G07092;20SECONDTARGET
