TICID,RA,Dec,Tmag,Keywords
129637892,321.115,-37.8502,9.03,G07066;20SECONDTARGET
129649472,321.5968,-37.8295,4.63,G07066;20SECONDTARGET
207077681,320.7629,-40.0486,12.31,G07157;G07066
369455629,311.6735,-41.821,11.45,G07157;G07066
389352124,311.0429,-39.2256,9.05,G07010;G07157;G07066
197643976,328.5174,-38.3774,12.56,G07157;G07066
197686484,329.3336,-37.7645,6.95,G07066;20SECONDTARGET
278523703,332.3957,-41.2254,7.24,G07066;20SECONDTARGET
278709638,335.2327,-41.43,8.02,G07066
393940766,338.3209,-38.1599,11.78,G07066
62483237,336.4025,-34.9098,9.36,G07157;G07066;20SECONDTARGET
70440470,339.4892,-35.1543,12.79,G07066
25375553,328.7678,-22.6126,9.78,G07066
270501383,324.5352,-31.7381,8.05,G07066
97409519,332.7143,-30.7498,12.19,G07157;G07066
289793076,316.9615,-26.0968,13.16,G07157;G07066
290131778,319.6997,-26.6165,7.88,G07010;G07157;G07031;G07066;20SECONDTARGET
29344935,313.2155,-25.6874,13.24,G07157;G07066
29857954,316.6319,-26.693,10.74,G07157;G07066
300903537,321.5468,-28.8808,12.3,G07005;G07007;G07066
441420236,311.2921,-31.3435,6.75,G07089;G07066;20SECONDTARGET
92352620,313.7833,-34.1359,9.64,G07066;20SECONDTARGET
92449173,314.5755,-35.7966,12.22,G07157;G07066
231702397,332.949,-58.9468,13.08,G07157;G07066
403224672,338.9831,-59.8651,7.38,G07157;G07066;20SECONDTARGET
406320735,327.5005,-64.7128,4.78,G07066;20SECONDTARGET
410153553,340.4989,-69.1742,11.92,G07157;G07066;20SECONDTARGET
201248411,0.1846,-54.831,9.9,G07010;G07066;20SECONDTARGET
231716612,352.8372,-58.2098,7.33,G07066;20SECONDTARGET
234994474,350.0268,-60.0661,9.23,G07157;G07066;20SECONDTARGET
266980320,349.5609,-56.904,9.18,G07157;G07066;20SECONDTARGET
281459670,5.6184,-59.9426,11.67,G07010;G07157;G07066
281541545,6.6138,-56.3443,13.78,G07157;G07066
281541555,6.7027,-56.3161,13.04,G07157;G07066
355703913,0.7745,-62.4693,13.18,G07157;G07066
469943599,341.6524,-56.6,8.11,G07066
144065872,337.4582,-48.0031,9.5,G07010;G07157;G07066
144068704,337.75,-49.4347,6.25,G07066;20SECONDTARGET
161265414,341.5357,-48.9792,6.04,G07066;20SECONDTARGET
161314759,343.4104,-48.5989,5.47,G07031;G07066;20SECONDTARGET
89020549,338.3998,-43.437,10.81,G07157;G07066
139754153,323.3911,-49.0148,6.68,G07066;20SECONDTARGET
231663901,318.7371,-55.8719,12.41,G07157;G07066
231670397,319.9498,-58.149,9.86,G07010;G07157;G07066
231698181,330.8919,-56.8041,3.7,G07066;20SECONDTARGET
231704229,335.5653,-54.5589,7.6,G07066;20SECONDTARGET
381856447,322.2543,-58.8361,10.72,G07010;G07157;G07066;20SECONDTARGET
231836962,24.473,-60.5115,6.76,G07066;20SECONDTARGET
234501204,11.1663,-65.6548,5.93,G07066;20SECONDTARGET
234523599,15.5524,-61.7562,14.13,G07157;G07066
237913194,22.4459,-60.7399,11.49,G07157;G07109;G07066
322307342,15.0062,-58.9047,11.78,G07010;G07157;G07066
394137592,4.4476,-66.3589,7.11,G07157;G07031;G07109;G07066;20SECONDTARGET
52121796,17.6987,-66.189,7.33,G07066;20SECONDTARGET
52368076,23.5926,-66.6767,10.2,G07157;G07066;20SECONDTARGET
183120439,16.7789,-75.199,11.79,G07010;G07157;G07066
238176110,357.8472,-70.1529,11.04,G07010;G07157;G07066;20SECONDTARGET
267263253,7.3289,-76.304,9.22,G07010;G07157;G07066;20SECONDTARGET
277774779,343.6636,-70.0732,5.47,G07066;20SECONDTARGET
277890728,353.3321,-77.3853,5.22,G07066;20SECONDTARGET
290543478,4.0704,-79.8516,5.91,G07089;G07066;20SECONDTARGET
317057430,336.8814,-77.7186,7.26,G07010;G07066;20SECONDTARGET
410214986,354.9161,-69.1962,7.85,G07157;G07066;20SECONDTARGET
261136679,84.3046,-80.4616,5.11,G07036;G07066;20SECONDTARGET
263003176,12.5504,-83.7437,7.44,G07157;G07066;20SECONDTARGET
299798795,37.2007,-80.899,11.56,G07066;20SECONDTARGET
299799658,38.1224,-78.0236,9.48,G07157;G07066;20SECONDTARGET
358107516,51.2283,-73.9575,12.17,G07157;G07109;G07066;20SECONDTARGET
394657039,51.7824,-78.5498,10.51,G07066
259962054,43.0177,-67.6866,12.24,G07066;20SECONDTARGET
279741379,51.7524,-63.5009,6.99,G07157;G07066;20SECONDTARGET
31852980,52.5405,-70.3996,9.85,G07036;G07066;20SECONDTARGET
32001057,56.2563,-70.0248,7.03,G07036;G07066;20SECONDTARGET
370137704,46.9097,-72.3219,7.71,G07066;20SECONDTARGET
388104525,55.9338,-65.1937,11.6,G07010;G07036;G07157;G07066
425997655,55.4584,-62.7674,8.75,G07157;G07066;20SECONDTARGET
149603524,87.1397,-63.9883,9.71,G07010;G07036;G07071;G07157;G07066
198079199,64.1203,-59.3034,3.53,G07036;G07051;G07066;20SECONDTARGET
220408612,70.4774,-58.0208,7.74,G07036;G07066;20SECONDTARGET
237922465,57.339,-60.7872,12.43,G07157;G07066
237933846,58.9584,-65.1861,7.27,G07036;G07066;20SECONDTARGET
25155310,63.3752,-69.2264,10.61,G07036;G07071;G07157;G07066
294981566,72.3326,-67.3687,10.12,G07036;G07066
29781292,65.2385,-68.1027,8.94,G07036;G07157;G07066;20SECONDTARGET
38828538,68.3896,-62.8238,4.91,G07036;G07066;20SECONDTARGET
38846515,68.9599,-64.027,10.32,G07010;G07036;G07071;G07157;G07066
396697266,65.1986,-59.4089,8.46,G07036;G07066;20SECONDTARGET
55383975,77.3836,-64.026,11.26,G07036;G07071;G07066
55525572,72.694,-60.9055,9.85,G07036;G07157;G07109;G07066;20SECONDTARGET
55650590,73.7389,-62.5216,12.43,G07036;G07157;G07066;20SECONDTARGET
55652896,73.9799,-63.2605,11.57,G07036;G07071;G07109;G07066;20SECONDTARGET
140691463,73.7016,-76.6807,12.02,G07036;G07071;G07157;G07066
141411201,84.2619,-73.7001,6.15,G07036;G07066;20SECONDTARGET
141708335,90.4571,-77.3,12.05,G07036;G07071;G07066
141765836,91.6243,-72.5154,8.31,G07036;G07066;20SECONDTARGET
179317684,79.7683,-71.8955,10.87,G07010;G07036;G07157;G07066
271893367,112.9653,-73.606,10.9,G07010;G07036;G07071;G07157;G07066
271971130,113.8532,-73.5774,13.53,G07036;G07157;G07066
389506883,86.1265,-70.1347,7.35,G07036;G07066;20SECONDTARGET
150428135,97.095,-65.5782,10.91,G07036;G07157;G07066;20SECONDTARGET
167600516,102.0212,-65.6246,10.69,G07036;G07077;G07077;G07066
176956893,100.8331,-66.9476,11.41,G07010;G07036;G07157;G07066
300013921,107.1339,-68.3687,10.86,G07005;G07036;G07007;G07066
300038935,107.8437,-68.8332,9.1,G07036;G07157;G07066;20SECONDTARGET
339672028,110.5128,-57.3851,9.39,G07036;G07157;G07109;G07066;20SECONDTARGET
382625142,118.4202,-63.6463,7.34,G07036;G07066;20SECONDTARGET
410450228,117.8949,-60.4124,10.68,G07036;G07109;G07066;20SECONDTARGET
150098860,91.7996,-61.9974,9.69,G07036;G07157;G07066;20SECONDTARGET
260004324,91.0934,-55.3106,10.14,G07036;G07077;G07157;G07066
260128333,92.133,-59.5409,11.49,G07005;G07036;G07007;G07071;G07157;G07109;G07066
260640693,97.8207,-58.3202,11.91,G07036;G07076;G07066
260708537,98.4527,-58.5228,9.37,G07036;G07066;20SECONDTARGET
270577175,86.8212,-51.0659,3.7,G07066;20SECONDTARGET
279246287,103.7136,-55.2605,7.46,G07036;G07066;20SECONDTARGET
350618622,87.4018,-54.9102,8.58,G07036;G07076;G07071;G07157;G07109;G07066;20SECONDTARGET
350844714,90.1382,-56.1614,8.23,G07036;G07066
374859347,88.5169,-60.0239,6.25,G07036;G07066;20SECONDTARGET
