TICID,RA,Dec,Tmag,Keywords
393159359,93.2079,-37.0814,8.32,G08142
231942365,93.9856,-44.6196,8.59,G08142
279430029,105.0432,-56.9069,7.98,G08142;G08017
277103567,84.229,-66.5602,6.38,G08142;G08017
55295028,76.804,-61.805,9.33,G08142;G08017
