TICID,RA,Dec,Tmag,Keywords
329574145,271.5998,-36.0197,5.39,G07170;20SECONDTARGET
362747897,247.1214,-70.0836,4.38,G07170;20SECONDTARGET
464452462,282.6124,-62.0506,8.85,G07170;20SECONDTARGET
