TICID,RA,Dec,Tmag,Keywords
1003831,130.2951,-16.0364,10.67,GO8035;20SECONDTARGET
101107414,130.0158,-15.0366,5.76,
1033135,130.4306,-15.9441,3.98,
1107885,130.7,-13.7872,15.12,
114824306,132.3143,-15.5651,6.75,
114824708,132.2096,-16.0267,11.73,
114882926,132.5276,-15.5021,16.77,GO8002;20SECONDTARGET
118158916,128.8807,-21.7966,12.3,
118201001,129.0963,-20.3055,11.1,
118342897,129.5633,-22.1804,11.69,
118427067,129.668,-19.7369,4.56,GO8162;20SECONDTARGET
118428912,129.7157,-21.2283,12.99,
118601740,130.196,-18.5869,10.14,GO8119;GO8119;20SECONDTARGET
118601741,130.2007,-18.5881,8.89,
118814062,134.7922,-20.9037,11.52,
118814594,134.7536,-20.2855,12.89,
118817518,134.916,-19.2087,5.76,
118830094,134.8772,-23.1678,5.86,
118907362,135.1954,-19.118,12.96,
118956453,135.4163,-20.7204,11.94,GO8035;20SECONDTARGET
1191321,135.9374,-17.4967,5.25,
1228170,137.1856,-16.2778,5.56,
1232485,137.2981,-12.3577,4.95,
176396833,131.6598,-18.3597,13.21,
176397088,131.743,-18.6433,12.48,
176397207,131.6899,-18.7579,5.71,
176397361,131.723,-18.9321,12.1,
176397362,131.7227,-18.9331,12.86,
1868257,133.0608,-24.3863,15.75,
2220688,133.8463,-24.5774,12.05,
229846907,137.9943,-19.7473,4.87,
289409074,131.2094,-14.8266,14.1,
289481734,131.3383,-15.2667,15.56,
289543180,131.662,-16.8597,12.83,
289593451,131.594,-13.5478,3.54,
294088497,130.3242,-23.93,11.72,
294090802,130.4784,-22.0282,5.89,
294266638,133.0075,-20.2291,9.74,GO8102;20SECONDTARGET
307799727,138.1988,-15.225,12.97,
307900273,138.5128,-14.695,5.66,
307934757,138.7842,-15.9105,14.68,
308643345,135.0892,-16.8185,10.5,
308744177,135.7824,-14.0036,5.62,
332560116,136.6978,-16.945,16.49,GO8002;GO8062;20SECONDTARGET
332561638,136.7217,-14.3086,12.6,
332565410,136.8366,-16.5566,16.23,
332633554,136.9318,-12.0206,5.74,
332633618,137.0698,-11.9421,5.7,
347441431,133.1284,-13.2329,5.14,
347441674,133.0848,-12.8095,6.3,
347445677,133.2717,-16.9528,5.52,
347512869,133.498,-16.7414,12.0,
347546907,133.7055,-12.5617,11.63,
348685499,133.9771,-15.4398,5.22,
348686540,134.0263,-17.0567,14.68,
348753406,134.1421,-16.7089,4.52,
348835438,134.7227,-13.3126,9.99,GO8035;20SECONDTARGET
348837071,134.7305,-15.9849,5.28,
348837162,134.6849,-16.1312,5.27,GO8195;20SECONDTARGET
