TICID,RA,Dec,Tmag,Keywords
108008285,285.1038,-24.9419,5.22,
108109443,285.1532,-25.4074,13.98,
108272865,285.2752,-28.7147,7.97,
108518881,285.6335,-28.6455,8.29,
108595426,285.557,-24.7821,15.44,
1286643,279.628,-23.505,5.78,
145538846,277.6215,-23.2507,5.64,
1486007,287.4323,-27.1146,5.93,
150680622,279.2637,-28.514,5.92,
151654299,279.3048,-25.6733,6.8,
151659128,279.303,-25.2334,15.55,G07092;20SECONDTARGET
153163607,279.9634,-28.6556,5.68,
153966659,280.5384,-23.8799,15.55,G07092;20SECONDTARGET
155148326,281.1473,-26.7443,16.66,
155157963,281.2067,-25.0111,5.76,
155240984,281.3225,-25.0624,11.62,
155584114,281.679,-29.5044,7.89,
1570637956,277.1275,-33.4507,17.38,
1571064278,277.9408,-32.4928,17.68,
1576205272,275.8236,-30.4921,10.19,
1576540827,278.3182,-31.9114,17.97,
1576755918,278.7937,-31.5264,17.01,G07092;20SECONDTARGET
1579051635,277.9206,-29.9039,16.96,
1581944708,278.0908,-28.1377,17.97,G07092;20SECONDTARGET
1594797668,275.3999,-28.1909,15.66,G07092;20SECONDTARGET
1598617805,274.837,-27.499,17.01,
1620007081,277.2375,-25.0433,7.65,
1620020458,277.2831,-24.9398,18.48,
1621611706,277.3671,-23.7968,17.68,
1625266605,275.6539,-24.074,18.87,
1626427358,275.0287,-23.802,16.06,G07084;20SECONDTARGET
1637885,287.5238,-29.1111,9.85,
1640268,287.6734,-29.8143,7.47,
165847000,284.9772,-30.8191,9.24,
1706531382,277.2113,-34.5948,17.01,G07092;20SECONDTARGET
1706540655,276.9021,-34.7125,18.3,G07092;20SECONDTARGET
1706797062,279.5514,-34.4692,17.35,G07092;20SECONDTARGET
1707103796,277.3847,-33.9142,16.87,G07092;20SECONDTARGET
1707485477,279.5586,-33.2267,17.97,
1707488756,279.8697,-33.4159,17.65,G07092;20SECONDTARGET
1718634934,280.8322,-29.6033,17.77,G07092;20SECONDTARGET
1719090350,282.1813,-28.6009,17.12,
1719764612,282.7488,-28.3544,18.14,
1720863446,280.116,-26.3978,16.81,G07092;20SECONDTARGET
1721977061,284.8594,-26.0385,17.48,G07092;20SECONDTARGET
1722211373,283.8717,-25.5165,17.65,G07092;20SECONDTARGET
1722499961,285.036,-24.9206,18.02,
1723669867,283.834,-23.2461,17.56,G07092;20SECONDTARGET
1728265165,285.3759,-23.2032,18.42,G07092;20SECONDTARGET
1823404556,284.6586,-33.4642,18.34,G07092;20SECONDTARGET
1824706874,280.5403,-32.9811,18.01,
1824742396,280.7198,-32.6488,18.84,G07092;20SECONDTARGET
1825066041,281.2446,-31.3975,17.57,
1825093222,281.7228,-31.6359,17.2,
1825204908,281.8187,-31.1356,17.21,G07092;20SECONDTARGET
1825377772,280.4254,-31.1938,13.36,
1825564247,281.0022,-30.4766,18.43,G07092;20SECONDTARGET
1826142203,286.6148,-33.6595,17.1,G07092;20SECONDTARGET
1826330587,287.4279,-32.4245,17.14,G07092;20SECONDTARGET
1826532366,285.9834,-32.51,16.71,G07092;20SECONDTARGET
1826576438,284.9591,-32.7689,17.8,
1826663941,285.7522,-32.0499,18.14,G07092;20SECONDTARGET
1826834689,287.2689,-31.6488,17.02,G07092;20SECONDTARGET
1826981085,286.9987,-30.8194,17.71,G07092;20SECONDTARGET
1827010233,286.6659,-30.7681,17.61,G07092;20SECONDTARGET
1827321883,287.7679,-30.2742,18.77,G07092;20SECONDTARGET
1827831314,283.7639,-31.6444,18.74,G07092;20SECONDTARGET
1828421974,285.9993,-29.1824,17.8,
1828429101,285.8445,-29.1826,17.44,G07092;20SECONDTARGET
