TICID,RA,Dec,Tmag,Keywords
327480324,282.0886,-28.1104,11.51,G07005;G07007
29478974,314.0817,-26.5888,10.62,G07005;G07007
2372579,288.9172,-28.6894,9.96,G07005;G07007
439366537,319.5031,-22.0456,8.84,G07005;G07007
441026718,324.2459,-22.6143,10.42,G07005;G07007
12723924,336.7468,-17.4239,9.31,G07005;G07007
38298626,334.2661,-8.4131,11.97,G07005;G07007
439837578,334.4925,-4.8647,11.47,G07005;G07007
