TICID,RA,Dec,Tmag,Keywords
12931705,345.3587,-28.0119,7.82,G07031
13000397,346.9005,-28.5828,8.54,G07031
149839141,352.0729,-35.8909,8.76,G07031
152864586,345.4198,-36.0757,8.94,G07031
154844470,345.8128,-32.5996,9.05,G07031
155081954,346.1676,-32.8201,7.38,G07031
155316194,346.742,-30.0482,6.15,G07031
175367011,348.2535,-37.9421,9.31,G07031
175396532,349.1383,-37.542,8.9,G07031
214913675,341.9459,-38.2227,6.26,G07031
215053606,342.5793,-36.2944,8.23,G07031
70450420,339.9784,-30.5867,9.19,G07031
114807081,359.9754,-22.4279,7.67,G07031;G07066
12435774,3.1643,-26.8522,7.12,G07031
149021484,4.2835,-30.6433,9.22,G07031
169266507,355.9654,-33.4279,6.5,G07031
183528244,359.4105,-33.189,6.54,G07031
246860755,7.1105,-29.2851,6.62,G07031
254288900,353.7114,-27.7126,7.87,G07031
254300583,355.3753,-25.6709,8.92,G07031
33912893,356.1207,-26.2468,5.79,G07031;20SECONDTARGET
33944109,356.5137,-26.818,7.73,G07031
33946589,356.7402,-29.8705,8.51,G07031
340704177,6.131,-28.4154,8.68,G07031
380859663,357.9527,-33.452,7.19,G07009;G07031
77030117,354.0042,-30.6471,7.1,G07031
77044422,358.4877,-30.3573,7.29,G07031
188593002,345.3812,-15.3753,8.11,G07031
214658485,349.1638,-15.5619,8.42,G07031
214664574,349.7799,-13.4592,4.47,G07031;20SECONDTARGET
2733208,356.0456,-13.1907,8.07,G07031
2761897,356.5426,-14.4983,8.61,G07031
2836713,356.9005,-15.981,7.82,G07031
311056558,351.6415,-12.5385,9.04,G07031
441465115,353.2725,-20.0893,7.64,G07031
5633483,346.351,-15.4317,7.71,G07031
5719106,347.6464,-14.543,9.44,G07031
5726510,347.9384,-15.3845,8.96,G07031
5775131,348.5815,-17.3786,8.69,G07031
8997339,348.9097,-21.8531,8.64,G07031
9057984,350.2378,-18.9885,7.15,G07031
9108483,351.0161,-21.775,6.03,G07031
12858196,338.2543,-17.5018,6.82,G07031
12880835,345.1815,-24.9961,8.07,G07031
137766384,342.7345,-18.7385,8.05,G07031
137806076,344.2949,-21.1757,9.05,G07031
145750604,341.3924,-16.573,8.3,G07031
146580999,342.5388,-17.1143,9.07,G07031
188586078,343.4195,-15.6265,8.28,G07031
204290175,344.8405,-22.8292,8.15,G07031
204293459,345.2235,-22.2631,8.31,G07031
204294124,345.3942,-22.4198,6.91,G07031
204295549,345.4683,-20.2131,9.05,G07031
204314462,345.7066,-18.4865,10.37,G07031
206283357,338.6274,-17.508,8.08,G07031
206554261,333.5855,-19.2493,6.65,G07031
209362892,338.6216,-27.396,7.83,G07031
262106555,340.2683,-23.5216,6.58,G07031
270377858,345.1054,-26.1328,8.23,G07031
399571813,341.1572,-19.2937,8.54,G07031
419010997,343.1478,-19.0382,6.53,G07031
444155146,340.888,-19.3493,8.28,G07031
47276608,339.9445,-28.3484,7.0,G07031
47316404,340.346,-25.3503,6.9,G07031
47336943,340.7183,-27.8873,7.5,G07031
47383495,341.5694,-25.7603,8.77,G07031
47507668,343.277,-25.1482,7.49,G07031
47553356,344.3722,-26.7965,8.68,G07031
47553496,344.4521,-26.1102,7.0,G07031
69745295,336.4888,-20.2375,8.73,G07031
69815780,337.4414,-22.16,8.73,G07031
69816235,337.4685,-23.8559,7.48,G07031
69888834,338.5907,-22.602,7.98,G07031
69928412,340.0113,-19.1981,6.81,G07031
155896942,4.2365,-52.7115,9.38,G07031
155917736,5.0788,-53.7381,9.0,G07031
155986180,7.2318,-50.485,9.51,G07031
156084350,11.2525,-53.7149,5.66,G07031;20SECONDTARGET
201235046,359.8847,-52.8436,7.4,G07031
201286585,1.8682,-56.0113,7.03,G07031
201288496,2.2631,-59.2821,8.43,G07031
201291279,2.6964,-57.4876,8.91,G07031
201293321,3.1639,-59.5083,8.94,G07031
201295243,3.4726,-56.9994,6.67,G07009;G07031
206285112,352.7886,-51.6917,8.36,G07031
281498762,6.4849,-54.6813,8.93,G07031
281540786,6.5597,-59.788,8.57,G07031
281562429,7.1834,-57.5484,9.32,G07031
281574088,7.7752,-55.9548,10.1,G07031
281597965,8.8986,-57.5744,9.08,G07031
281656710,9.798,-57.9681,6.36,G07031
281728376,11.6599,-54.101,7.38,G07031
281787015,13.3575,-55.3144,9.71,G07031
321908233,0.1617,-52.0256,9.91,G07031
355738548,1.8954,-60.6421,7.93,G07031
382473600,0.1437,-53.0979,5.99,G07031;20SECONDTARGET
402048983,15.2991,-56.1594,8.57,G07031
469937378,1.7882,-49.6051,9.91,G07031
101936170,13.7987,-47.4072,6.24,G07031;G07066
101962962,15.0554,-45.1029,8.58,G07031
101963042,15.1647,-45.5562,8.83,G07031
102049026,16.8288,-45.9792,9.3,G07031
102050598,16.9771,-45.4836,8.92,G07031
102069549,17.393,-46.2656,7.96,G07113;G07031
102072061,17.7814,-47.5617,8.66,G07031
102072192,17.8066,-47.541,9.49,G07031
155991147,7.5823,-48.0536,8.23,G07031
156016477,8.9221,-48.0016,5.09,G07031;20SECONDTARGET
158536201,20.0839,-48.6761,7.21,G07031
160221177,28.0284,-47.0054,9.61,G07031
180871884,16.0097,-40.5308,6.87,G07031
199734113,22.3916,-44.8091,8.53,G07031
207084336,22.7234,-51.6969,9.34,G07031
207084928,22.755,-48.1804,9.22,G07031
207085716,23.1512,-49.7282,5.83,G07031;20SECONDTARGET
262547343,20.8197,-44.6717,9.18,G07031
41789442,19.4774,-41.5887,8.85,G07031
469947154,15.1733,-52.1126,10.02,G07031
80362876,9.6137,-45.9009,6.92,G07031
80428212,10.7016,-46.2844,8.94,G07031
80431967,11.5114,-45.5131,9.08,G07031
115942717,7.1674,-41.1658,8.53,G07031
116417535,7.9408,-39.047,9.19,G07031
116417624,7.9062,-37.2833,9.45,G07031
116660735,8.3857,-38.1135,6.7,G07031
116880248,8.4711,-39.2459,7.77,G07031
117157622,8.9635,-38.7221,8.74,G07031
117643553,9.3488,-37.2884,6.3,G07031
117875837,9.9354,-41.6602,7.92,G07031
120430137,0.7399,-39.5277,8.22,G07031
120584131,4.2377,-38.1978,9.3,G07031
179282596,12.8422,-38.529,6.58,G07031
179492666,13.176,-38.1387,7.97,G07009;G07031
183562688,11.3137,-39.4671,9.33,G07031
251842030,6.7908,-32.4317,7.85,G07031
251848589,7.396,-32.5677,7.15,G07031
251851759,8.0137,-32.947,9.49,G07031
251875080,9.3294,-35.4202,7.68,G07031
308208519,5.6524,-34.7637,8.48,G07031
308209064,7.4647,-33.418,8.52,G07031
70796758,1.9339,-35.7852,8.38,G07031
80361562,9.3691,-43.1383,9.78,G07031
139189841,345.2463,-44.6314,8.56,G07031
139197566,345.6139,-45.304,6.78,G07031
139200056,345.8649,-44.7991,7.91,G07031
139233751,346.8488,-45.4931,8.64,G07031
139258210,347.4858,-42.8614,5.4,G07031;20SECONDTARGET
139299950,347.955,-43.12,9.53,G07031
144307474,354.6108,-46.4842,9.5,G07031
160080353,351.9015,-40.2529,7.65,G07031
165886462,1.9062,-45.1202,7.67,G07031
175475458,350.7852,-39.9196,7.6,G07031
183374295,357.4658,-38.9835,7.97,G07031;20SECONDTARGET
184240674,359.2783,-41.4389,8.26,G07031
197963166,348.6758,-48.5782,7.93,G07031
224264616,353.661,-38.2679,7.91,G07031
224279121,355.5929,-39.2203,7.92,G07031
224287447,356.7208,-41.8662,8.1,G07031
270653912,352.6637,-38.3276,7.9,G07031
291243532,352.4595,-45.8946,7.46,G07031
355477401,351.7438,-50.8442,9.56,G07031
355478483,351.6829,-48.197,8.17,G07031
389729769,350.9851,-47.8093,8.5,G07031
393962389,352.3996,-40.018,7.84,G07031
166739782,36.658,-51.7045,7.06,G07031
166787777,38.4774,-51.0938,5.75,G07031;20SECONDTARGET
201775330,33.2337,-54.2436,8.31,G07031
201799970,35.8985,-55.6163,6.54,G07031
201857167,37.528,-59.328,9.46,G07031
201859867,37.909,-58.8704,7.58,G07031
201862089,38.1532,-59.3377,9.47,G07031
201884817,40.1655,-54.5499,4.79,G07031;20SECONDTARGET
207131617,42.8411,-55.0746,7.71,G07031
219985655,29.9236,-48.6139,7.27,G07031
219995397,31.3981,-51.991,7.04,G07031
229142584,26.5165,-52.162,10.03,G07031
