TICID,RA,Dec,Tmag,Keywords
874420197,150.4335,-29.0263,18.25,G07092;20SECONDTARGET
874423125,147.4511,-30.9664,18.78,G07092;20SECONDTARGET
874424701,148.0846,-30.7193,18.25,G07092;20SECONDTARGET
874467369,149.5869,-28.6113,18.08,G07092;20SECONDTARGET
874472035,148.7628,-28.8453,18.21,G07092;20SECONDTARGET
874478551,149.0401,-28.2464,18.63,G07092;20SECONDTARGET
874487923,151.3671,-29.1953,18.88,G07092;20SECONDTARGET
874495216,152.5351,-28.1471,17.92,G07092;20SECONDTARGET
874517110,152.724,-27.6614,18.1,G07092;20SECONDTARGET
874528581,150.9611,-27.9708,18.59,G07092;20SECONDTARGET
874533110,151.4501,-27.6218,18.34,G07092;20SECONDTARGET
874533806,151.1317,-27.5495,17.68,G07092;20SECONDTARGET
874547927,150.2475,-26.662,18.35,G07092;20SECONDTARGET
874553612,151.6926,-26.6076,18.43,G07092;20SECONDTARGET
874559382,152.2149,-25.7612,18.54,G07092;20SECONDTARGET
874572162,157.6901,-29.7822,18.89,G07092;20SECONDTARGET
874580286,158.0933,-28.537,17.49,G07092;20SECONDTARGET
874585646,156.4436,-28.574,18.42,G07092;20SECONDTARGET
874589210,157.879,-27.9151,17.88,G07092;20SECONDTARGET
874602809,158.496,-27.2098,17.3,G07092;20SECONDTARGET
874609028,159.0531,-26.3616,18.49,G07092;20SECONDTARGET
874610371,156.282,-28.2268,18.16,G07092;20SECONDTARGET
874621572,154.926,-27.506,18.93,G07092;20SECONDTARGET
874637333,157.0516,-26.273,17.49,G07092;20SECONDTARGET
874660251,157.7979,-24.8727,18.71,G07092;20SECONDTARGET
874672519,154.8041,-26.5749,18.72,G07092;20SECONDTARGET
874679615,155.2952,-25.4497,18.85,G07092;20SECONDTARGET
874686277,154.8719,-25.3113,18.65,G07092;20SECONDTARGET
874698070,155.3325,-24.7774,18.48,G07092;20SECONDTARGET
875005209,143.843,-31.7309,18.79,G07092;20SECONDTARGET
875044438,144.3279,-30.5968,18.82,G07092;20SECONDTARGET
875311151,147.0376,-28.0107,17.59,G07092;20SECONDTARGET
875370601,146.0387,-26.6678,18.59,G07092;20SECONDTARGET
875424009,150.3631,-24.9337,18.34,G07092;20SECONDTARGET
875434836,149.5337,-24.3385,18.4,G07092;20SECONDTARGET
875435841,150.5305,-24.3027,18.52,G07092;20SECONDTARGET
875444865,147.8749,-24.956,17.06,G07092;20SECONDTARGET
875462427,149.2209,-23.9515,18.39,G07092;20SECONDTARGET
875615353,147.8244,-22.1683,18.14,G07092;20SECONDTARGET
875670991,151.0345,-23.7488,17.94,G07092;20SECONDTARGET
875680427,153.1427,-22.7907,18.14,G07092;20SECONDTARGET
118690168,134.3427,-22.7585,15.21,G07084;G07092;20SECONDTARGET
189112745,140.8467,-29.477,16.91,G07092;20SECONDTARGET
189163244,141.2083,-24.385,16.3,G07092;20SECONDTARGET
189272916,141.6568,-26.8723,16.77,G07092;20SECONDTARGET
2094712,133.6278,-25.1473,16.16,G07092;20SECONDTARGET
2224747,133.961,-26.6301,16.8,G07092;20SECONDTARGET
2224750,133.9624,-26.6315,16.59,G07092;20SECONDTARGET
24970055,142.5487,-29.9948,16.71,G07092;20SECONDTARGET
38004089,136.6399,-26.4495,16.16,G07092;20SECONDTARGET
38454876,138.1166,-26.7014,16.52,G07092;20SECONDTARGET
423321905,140.8913,-20.8732,17.28,G07092;20SECONDTARGET
423344204,141.1019,-18.3167,16.89,G07092;20SECONDTARGET
432085744,136.6284,-18.3403,17.42,G07092;20SECONDTARGET
432134447,137.3027,-22.7743,17.66,G07092;20SECONDTARGET
70566571,139.3026,-27.1068,17.28,G07092;20SECONDTARGET
828261583,138.8853,-27.9005,18.66,G07092;20SECONDTARGET
828267464,139.4061,-27.4551,18.28,G07092;20SECONDTARGET
830761448,136.1604,-26.3672,17.58,G07092;20SECONDTARGET
830911836,136.8701,-26.3539,18.76,G07092;20SECONDTARGET
830932203,139.4734,-25.436,18.69,G07092;20SECONDTARGET
830959923,136.3765,-25.6884,18.62,G07092;20SECONDTARGET
830996058,137.7631,-24.4415,17.8,G07092;20SECONDTARGET
831004387,138.3592,-23.6969,17.27,G07092;20SECONDTARGET
831007921,138.2691,-23.2592,18.21,G07092;20SECONDTARGET
831111266,133.4951,-24.7812,17.42,G07092;20SECONDTARGET
831137359,133.616,-24.3696,18.49,G07092;20SECONDTARGET
831231224,132.227,-23.8077,18.99,G07092;20SECONDTARGET
831279630,135.1042,-23.8018,18.72,G07092;20SECONDTARGET
831327492,135.5005,-22.1079,18.04,G07092;20SECONDTARGET
831351126,134.694,-22.2787,18.8,G07092;20SECONDTARGET
831396628,133.8582,-20.8575,18.78,G07092;20SECONDTARGET
831400797,135.2155,-20.5282,18.69,G07092;20SECONDTARGET
831426928,138.8481,-21.824,18.1,G07092;20SECONDTARGET
831428211,137.8662,-21.9772,18.12,G07092;20SECONDTARGET
831446264,137.4112,-21.1662,17.84,G07092;20SECONDTARGET
831461564,137.0808,-20.1591,18.41,G07092;20SECONDTARGET
831476644,139.903,-19.3976,18.02,G07092;20SECONDTARGET
831486457,138.8007,-19.0688,18.83,G07092;20SECONDTARGET
836102332,136.6647,-17.3442,18.93,G07092;20SECONDTARGET
836176984,137.8719,-16.5928,18.39,G07092;20SECONDTARGET
875094566,142.5994,-30.0165,18.26,G07092;20SECONDTARGET
875119491,142.351,-28.9665,18.96,G07092;20SECONDTARGET
875183295,141.1996,-28.3253,18.92,G07092;20SECONDTARGET
875209240,142.7435,-27.8584,17.57,G07092;20SECONDTARGET
875210039,142.8409,-27.6166,18.57,G07092;20SECONDTARGET
875265448,140.8677,-25.2488,17.97,G07092;20SECONDTARGET
875480522,143.8952,-26.6918,18.91,G07092;20SECONDTARGET
875489230,144.2777,-25.9924,18.03,G07092;20SECONDTARGET
875505728,143.1808,-25.3891,17.75,G07092;20SECONDTARGET
875511130,145.2621,-25.5068,17.64,G07092;20SECONDTARGET
875572727,144.5421,-23.1807,18.94,G07092;20SECONDTARGET
875573772,143.7011,-23.3481,17.64,G07092;20SECONDTARGET
875584992,143.5806,-22.7752,18.29,G07092;20SECONDTARGET
875599733,145.5152,-23.5091,18.69,G07092;20SECONDTARGET
875620093,147.0009,-21.9335,18.93,G07092;20SECONDTARGET
875647852,145.6853,-21.4918,18.36,G07092;20SECONDTARGET
875876949,140.5401,-24.0006,18.91,G07092;20SECONDTARGET
875884409,141.1068,-23.2343,18.15,G07092;20SECONDTARGET
875930161,140.7876,-21.1619,18.95,G07092;20SECONDTARGET
875973889,144.1211,-20.0428,18.11,G07092;20SECONDTARGET
875988361,142.7416,-19.6343,18.96,G07092;20SECONDTARGET
296203496,141.1966,-49.2543,15.9,G07092;20SECONDTARGET
33724884,145.6683,-46.6219,15.21,G07092;20SECONDTARGET
75743635,139.2855,-45.7705,15.75,G07092;20SECONDTARGET
75823453,139.5321,-44.6212,16.34,G07092;20SECONDTARGET
809900103,138.244,-56.0963,17.32,G07092;20SECONDTARGET
810010581,138.8058,-55.3197,17.18,G07084;G07092;20SECONDTARGET
810299670,136.244,-55.2772,18.44,G07092;20SECONDTARGET
811170535,139.986,-50.7256,16.01,G07092;20SECONDTARGET
812615905,129.791,-52.6807,18.94,G07092;20SECONDTARGET
813264173,127.8447,-52.6632,17.92,G07092;20SECONDTARGET
813340766,129.6534,-51.8852,18.81,G07092;20SECONDTARGET
814111774,133.8385,-52.3509,17.98,G07092;20SECONDTARGET
814178438,134.8303,-51.5898,18.44,G07092;20SECONDTARGET
814447613,132.5771,-51.037,18.93,G07092;20SECONDTARGET
814518229,134.8606,-50.9239,18.83,G07092;20SECONDTARGET
814547613,134.5219,-50.479,16.59,G07092;20SECONDTARGET
814596942,134.4217,-49.7813,18.31,G07092;20SECONDTARGET
814650221,138.9183,-50.638,18.44,G07092;20SECONDTARGET
814708301,139.0209,-48.5038,18.45,G07092;20SECONDTARGET
814708466,139.1788,-48.3185,18.47,G07092;20SECONDTARGET
814744486,137.8289,-46.9144,17.34,G07092;20SECONDTARGET
814828338,132.2432,-50.3983,18.55,G07092;20SECONDTARGET
814843411,131.0134,-50.2694,18.63,G07092;20SECONDTARGET
814880178,131.8614,-49.7171,18.17,G07092;20SECONDTARGET
815033158,134.3691,-48.651,18.62,G07092;20SECONDTARGET
815848195,137.2538,-45.777,17.15,G07092;20SECONDTARGET
815905282,135.8149,-45.418,17.61,G07009;G07092
816029028,135.3303,-44.3191,17.77,G07092;20SECONDTARGET
857323374,142.7506,-57.0587,17.48,G07092;20SECONDTARGET
857440630,143.9342,-55.4627,18.73,G07092;20SECONDTARGET
857950219,146.5276,-54.9043,18.24,G07092;20SECONDTARGET
858553278,143.1518,-54.609,18.98,G07092;20SECONDTARGET
858558484,143.0505,-54.3589,18.12,G07092;20SECONDTARGET
859173456,142.0386,-54.2645,17.52,G07092;20SECONDTARGET
860087792,141.2311,-51.3071,18.59,G07092;20SECONDTARGET
860090815,141.2925,-51.1307,17.88,G07092;20SECONDTARGET
866254766,146.773,-51.9246,17.42,G07092;20SECONDTARGET
866372657,147.9285,-50.8916,18.99,G07092;20SECONDTARGET
866730457,148.8305,-49.7474,18.37,G07092;20SECONDTARGET
868633348,142.3392,-47.6079,18.9,G07092;20SECONDTARGET
868826071,143.9933,-46.7353,17.72,G07092;20SECONDTARGET
869030407,146.8125,-46.7715,18.43,G07092;20SECONDTARGET
122996150,113.3609,-44.8905,15.27,G07092;20SECONDTARGET
133570951,121.0839,-39.769,16.82,G07092;20SECONDTARGET
140033499,126.385,-51.1239,16.41,G07092;20SECONDTARGET
141056084,128.8476,-43.9994,15.53,G07092;20SECONDTARGET
354827983,122.3954,-46.3865,16.38,G07092;20SECONDTARGET
430591603,131.2324,-44.1425,15.27,G07092;20SECONDTARGET
767856943,113.1279,-44.5997,18.54,G07092;20SECONDTARGET
767856961,113.1254,-44.5918,18.67,G07092;20SECONDTARGET
768452672,118.6103,-46.475,18.5,G07092;20SECONDTARGET
768738986,117.8378,-44.8289,18.58,G07092;20SECONDTARGET
768871667,114.1411,-44.9462,18.22,G07092;20SECONDTARGET
768893612,116.0661,-44.0599,18.84,G07092;20SECONDTARGET
769156700,119.4282,-42.7948,18.82,G07092;20SECONDTARGET
769505327,115.872,-42.4571,17.42,G07092;20SECONDTARGET
813570155,126.7375,-51.3097,18.55,G07092;20SECONDTARGET
813599593,125.8549,-51.1315,18.16,G07092;20SECONDTARGET
815786209,131.5694,-45.5218,17.61,G07092;20SECONDTARGET
817357792,122.12,-48.6864,18.42,G07092;20SECONDTARGET
817393399,124.8919,-49.9125,17.76,G07092;20SECONDTARGET
817503585,126.555,-49.5399,18.76,G07092;20SECONDTARGET
817831828,124.6458,-47.8718,17.25,G07092;20SECONDTARGET
817911025,124.4643,-47.021,17.0,G07092;20SECONDTARGET
817971372,124.9255,-47.247,18.32,G07092;20SECONDTARGET
818460470,121.9627,-46.8592,17.58,G07092;20SECONDTARGET
818528260,123.0754,-45.6352,16.71,G07092;20SECONDTARGET
818633156,125.498,-45.2082,18.34,G07092;20SECONDTARGET
818755112,124.3658,-44.2702,17.81,G07092;20SECONDTARGET
818973735,121.1997,-44.2889,17.89,G07092;20SECONDTARGET
819009328,123.0445,-44.4824,18.46,G07092;20SECONDTARGET
819789662,127.7216,-45.0718,18.61,G07092;20SECONDTARGET
819844862,127.6802,-44.5628,18.94,G07092;20SECONDTARGET
819865709,127.5378,-43.7076,18.88,G07092;20SECONDTARGET
819866213,127.8394,-43.5781,18.83,G07092;20SECONDTARGET
820322112,127.3627,-43.4895,18.09,G07092;20SECONDTARGET
820358158,125.9242,-43.2014,18.57,G07092;20SECONDTARGET
820379914,126.3403,-42.8231,18.45,G07092;20SECONDTARGET
820441203,128.1233,-42.0117,18.89,G07092;20SECONDTARGET
820519765,128.1078,-40.6699,18.98,G07092;20SECONDTARGET
820731588,129.7458,-40.9552,18.52,G07092;20SECONDTARGET
820748938,130.0327,-40.117,18.86,G07092;20SECONDTARGET
820769515,128.5079,-39.9726,17.38,G07092;20SECONDTARGET
82127841,124.1295,-46.6855,16.45,G07092;20SECONDTARGET
821313275,120.1937,-44.4989,18.26,G07092;20SECONDTARGET
821704029,120.0307,-42.0064,18.9,G07092;20SECONDTARGET
822028904,123.5435,-39.7206,18.92,G07092;20SECONDTARGET
822063317,125.4682,-39.1948,17.33,G07092;20SECONDTARGET
822247673,122.3993,-39.048,17.97,G07092;20SECONDTARGET
822492630,123.4367,-37.4528,17.96,G07092;20SECONDTARGET
238164321,106.4813,-50.8782,16.5,G07092;20SECONDTARGET
238311627,120.5205,-52.0702,17.51,G07092;20SECONDTARGET
238572177,122.1416,-53.0173,17.11,G07092;20SECONDTARGET
269071459,118.3678,-51.2424,15.53,G07092;20SECONDTARGET
293970644,106.875,-56.2953,16.23,G07036;G07092
294276888,108.624,-55.6571,16.53,G07092;20SECONDTARGET
294398838,109.3259,-58.8393,16.36,G07036;G07092
341266664,119.1825,-54.8967,15.67,G07092;20SECONDTARGET
343962319,107.4542,-51.6164,16.5,G07092;20SECONDTARGET
349828593,113.6692,-60.1977,16.35,G07036;G07092
765772924,111.7501,-59.8658,18.58,G07145;G07092;20SECONDTARGET
765781973,110.3202,-60.2437,18.58,G07092;20SECONDTARGET
765789962,111.1406,-59.1484,18.8,G07092;20SECONDTARGET
765808400,114.6574,-58.7095,18.74,G07092;20SECONDTARGET
765821007,113.6733,-58.7389,18.35,G07092;20SECONDTARGET
765935411,116.3808,-57.2072,17.44,G07092;20SECONDTARGET
765996510,119.3741,-55.5089,18.9,G07092;20SECONDTARGET
766180021,103.4794,-56.4129,17.02,G07036;G07092
766185507,104.0973,-56.0947,16.89,G07036;G07009;G07092
766212716,110.4387,-59.338,18.77,G07092;20SECONDTARGET
766221529,107.8237,-59.531,18.92,G07092;20SECONDTARGET
766235280,109.2406,-58.0616,17.31,G07092;20SECONDTARGET
766262565,110.7655,-57.8188,18.85,G07092;20SECONDTARGET
766284997,107.3563,-58.4312,18.74,G07092;20SECONDTARGET
766342421,110.7594,-56.1925,18.16,G07092;20SECONDTARGET
766418347,115.709,-54.8221,17.15,G07092;20SECONDTARGET
766437263,117.9887,-54.4739,18.76,G07092;20SECONDTARGET
766444265,119.8052,-54.263,18.18,G07092;20SECONDTARGET
766487200,118.7793,-53.2303,18.77,G07092;20SECONDTARGET
766541711,114.0813,-53.6758,18.45,G07092;20SECONDTARGET
766582974,115.8351,-53.1181,18.65,G07092;20SECONDTARGET
766699301,106.2921,-54.682,18.67,G07092;20SECONDTARGET
766706886,108.2253,-54.1222,18.27,G07092;20SECONDTARGET
766773457,113.4786,-53.7788,18.33,G07092;20SECONDTARGET
766773458,113.4824,-53.7743,17.94,G07092;20SECONDTARGET
766786976,114.7769,-53.0184,18.39,G07092;20SECONDTARGET
766795198,114.6095,-52.4851,18.26,G07092;20SECONDTARGET
766798298,112.4981,-53.2974,18.3,G07092;20SECONDTARGET
766889777,111.6242,-52.5599,18.21,G07092;20SECONDTARGET
766896522,111.4453,-52.2449,17.47,G07092;20SECONDTARGET
766958273,114.2141,-50.2831,18.73,G07092;20SECONDTARGET
766978053,116.3181,-49.2581,18.55,G07092;20SECONDTARGET
766994951,114.2067,-49.2798,18.34,G07092;20SECONDTARGET
767028275,103.087,-54.8095,18.97,G07092;20SECONDTARGET
767044407,102.3691,-54.2054,18.47,G07092;20SECONDTARGET
767055083,101.0726,-54.1493,18.72,G07092;20SECONDTARGET
767063988,102.6379,-53.3466,17.41,G07092;20SECONDTARGET
767088967,100.04,-52.9338,18.64,G07092;20SECONDTARGET
767160550,105.6689,-53.2245,18.86,G07092;20SECONDTARGET
767180247,106.6454,-52.1132,18.34,G07092;20SECONDTARGET
767183735,106.5487,-52.0052,18.38,G07092;20SECONDTARGET
767184037,106.2463,-52.0336,18.54,G07092;20SECONDTARGET
767214728,107.4505,-51.4939,18.17,G07092;20SECONDTARGET
767231291,110.0147,-49.7809,18.23,G07092;20SECONDTARGET
767254518,104.9799,-51.0866,18.55,G07092;20SECONDTARGET
767260616,106.6794,-50.2677,18.94,G07092;20SECONDTARGET
767301460,108.5122,-49.2826,18.78,G07092;20SECONDTARGET
767325302,112.0559,-50.3773,18.5,G07092;20SECONDTARGET
767340243,110.3813,-50.4004,18.27,G07092;20SECONDTARGET
767406039,112.8747,-48.7096,17.38,G07092;20SECONDTARGET
767558099,113.0069,-46.0688,17.98,G07092;20SECONDTARGET
767604142,104.4117,-49.8158,18.37,G07092;20SECONDTARGET
767640159,109.0774,-47.7489,17.52,G07092;20SECONDTARGET
767766826,110.1415,-46.6834,18.95,G07092;20SECONDTARGET
768057191,119.4911,-53.5083,18.65,G07092;20SECONDTARGET
768073887,118.969,-52.5259,18.7,G07092;20SECONDTARGET
768152374,118.4058,-50.0158,18.45,G07092;20SECONDTARGET
812995812,121.7496,-53.8471,18.59,G07092;20SECONDTARGET
817039776,120.4199,-53.2257,18.84,G07092;20SECONDTARGET
817044572,121.3143,-53.3569,17.3,G07092;20SECONDTARGET
817097848,123.2884,-52.0265,18.66,G07092;20SECONDTARGET
121882308,132.5831,-58.7985,17.13,G07092;20SECONDTARGET
308986588,123.0005,-61.1352,16.75,G07092;20SECONDTARGET
308992061,123.1166,-65.7847,16.71,G07092;20SECONDTARGET
309070278,123.6061,-64.5364,15.0,G07036;G07009;G07092;20SECONDTARGET
342073608,122.7385,-56.9576,13.8,G07092;20SECONDTARGET
342675737,125.0291,-54.9418,16.79,G07092;20SECONDTARGET
342753098,125.4597,-58.6821,16.46,G07092;20SECONDTARGET
355154138,130.4401,-65.1955,16.6,G07092;20SECONDTARGET
356455717,134.2831,-60.5443,15.74,G07092;20SECONDTARGET
358165776,139.0846,-63.189,14.76,G07092;20SECONDTARGET
765154923,119.8422,-64.8885,17.94,G07092;20SECONDTARGET
765171028,118.6279,-64.4452,18.44,G07092;20SECONDTARGET
765682129,119.8185,-59.049,18.22,G07092;20SECONDTARGET
765833471,117.4697,-60.1594,18.07,G07092;20SECONDTARGET
805543733,133.4454,-67.5572,17.56,G07092;20SECONDTARGET
806022850,133.9248,-66.0915,18.89,G07092;20SECONDTARGET
806076009,127.1282,-66.8689,18.57,G07092;20SECONDTARGET
806246481,121.6267,-65.3044,17.69,G07036;G07092
806293333,122.5134,-65.2704,18.9,G07092;20SECONDTARGET
806403524,121.1989,-64.3435,17.07,G07036;G07092
806419944,122.8853,-63.396,18.97,G07092;20SECONDTARGET
806447928,122.3868,-62.626,17.12,G07092;20SECONDTARGET
806491450,124.2939,-62.2756,18.33,G07092;20SECONDTARGET
806585703,123.4404,-61.1384,18.41,G07092;20SECONDTARGET
806659233,120.7817,-60.0661,18.71,G07092;20SECONDTARGET
806667716,121.2669,-60.1769,18.37,G07092;20SECONDTARGET
806925215,137.8319,-64.5903,18.79,G07092;20SECONDTARGET
806939903,136.8064,-64.4149,18.42,G07092;20SECONDTARGET
807036135,137.2233,-63.1198,17.07,G07092;20SECONDTARGET
807079097,132.3638,-64.2976,18.7,G07092;20SECONDTARGET
807337502,139.7677,-63.1149,17.55,G07092;20SECONDTARGET
807396875,138.3585,-61.9249,18.88,G07092;20SECONDTARGET
807424142,139.8435,-61.4698,17.26,G07092;20SECONDTARGET
807451923,139.6729,-61.1062,18.66,G07092;20SECONDTARGET
808037707,131.5164,-61.5463,18.87,G07092;20SECONDTARGET
808226020,131.9064,-59.795,17.81,G07092;20SECONDTARGET
808243632,128.0151,-61.5775,18.13,G07092;20SECONDTARGET
808412552,132.1663,-58.609,18.37,G07092;20SECONDTARGET
808423062,129.4945,-59.3643,18.19,G07092;20SECONDTARGET
808463545,130.4573,-58.5914,17.72,G07092;20SECONDTARGET
808549843,134.5929,-59.3822,18.23,G07092;20SECONDTARGET
811232804,127.4343,-58.7087,17.91,G07092;20SECONDTARGET
811625885,126.586,-56.0021,16.66,G07092;20SECONDTARGET
811717112,130.4113,-56.4743,17.54,G07092;20SECONDTARGET
812854913,126.6832,-53.785,17.52,G07092;20SECONDTARGET
856123949,142.7555,-59.643,18.44,G07092;20SECONDTARGET
142142160,99.3532,-74.1816,17.1,G07036;G07092;20SECONDTARGET
177172698,104.8245,-70.8317,16.87,G07084;G07036;G07092;20SECONDTARGET
271598082,108.9598,-77.3746,16.66,G07036;G07092;20SECONDTARGET
272130251,116.1522,-75.0029,17.36,G07092;20SECONDTARGET
300013123,107.2138,-67.1094,15.38,G07036;G07092;20SECONDTARGET
300033022,107.2495,-71.7319,16.65,G07036;G07092;20SECONDTARGET
300159301,108.8168,-70.4174,14.42,G07036;G07092;20SECONDTARGET
300807817,116.7665,-66.2343,16.34,G07036;G07092
735230697,98.4563,-74.8707,17.84,G07092;20SECONDTARGET
735377028,99.8212,-73.2613,18.5,G07092;20SECONDTARGET
735469198,95.2967,-72.2147,18.97,G07092;20SECONDTARGET
735593286,98.573,-71.4727,18.85,G07092;20SECONDTARGET
735788153,92.788,-70.6553,17.19,G07036;G07092
735869342,97.335,-70.089,18.76,G07092;20SECONDTARGET
735873292,99.5586,-69.7262,17.18,G07036;G07092
736001651,93.3174,-69.7805,18.87,G07092;20SECONDTARGET
736160226,95.0324,-68.5254,18.79,G07092;20SECONDTARGET
736170042,94.8782,-68.2487,18.14,G07092;20SECONDTARGET
736546506,94.7407,-67.2381,18.58,G07092;20SECONDTARGET
736588214,96.8348,-67.4611,18.78,G07092;20SECONDTARGET
736595224,96.2611,-67.3476,17.63,G07036;G07092
764556439,108.9356,-77.0055,18.18,G07092;20SECONDTARGET
764556440,108.9224,-77.0031,17.43,G07036;G07092
764591822,112.4339,-77.1314,17.95,G07092;20SECONDTARGET
764604212,117.1077,-75.7539,17.93,G07092;20SECONDTARGET
764637910,115.2304,-74.6623,17.44,G07092;20SECONDTARGET
764659754,119.0333,-73.6324,17.22,G07036;G07092
764727314,111.1407,-74.0964,18.9,G07092;20SECONDTARGET
764757260,119.3708,-72.5067,18.55,G07092;20SECONDTARGET
764760375,116.4151,-72.4635,18.99,G07092;20SECONDTARGET
764765803,115.4431,-72.584,18.89,G07092;20SECONDTARGET
764771763,115.1766,-71.9055,17.85,G07092;20SECONDTARGET
764772878,117.4014,-72.0096,17.17,G07036;G07092
764780314,116.7495,-71.3414,18.15,G07092;20SECONDTARGET
764780316,116.7492,-71.3405,18.43,G07092;20SECONDTARGET
764807021,110.9082,-71.6039,17.19,G07036;G07092
764821331,115.4852,-71.264,18.41,G07092;20SECONDTARGET
764850011,101.9968,-72.8757,17.23,G07036;G07092;20SECONDTARGET
764876147,101.6422,-70.6297,18.77,G07092;20SECONDTARGET
764886559,102.1936,-69.8906,18.57,G07092;20SECONDTARGET
764892012,105.0349,-71.8644,18.61,G07092;20SECONDTARGET
764916624,109.3781,-69.5617,17.34,G07092;20SECONDTARGET
764950092,106.297,-70.1832,17.07,G07036;G07092
764958601,106.3425,-69.7274,18.37,G07092;20SECONDTARGET
765001215,110.217,-67.2257,17.47,G07036;G07092
765008668,111.8349,-66.8087,18.55,G07092;20SECONDTARGET
765018117,119.935,-70.6303,18.96,G07092;20SECONDTARGET
765024923,117.2252,-70.3128,17.12,G07036;G07092
765034103,116.8506,-69.595,18.99,G07092;20SECONDTARGET
765055933,115.3203,-68.5176,18.19,G07092;20SECONDTARGET
765093209,118.8621,-67.0145,17.43,G07036;G07092;20SECONDTARGET
765095478,119.4069,-66.597,18.18,G07092;20SECONDTARGET
765103501,114.4686,-67.3911,17.5,G07092;20SECONDTARGET
765149117,118.1105,-65.4481,18.25,G07092;20SECONDTARGET
765162424,117.476,-64.902,18.02,G07092;20SECONDTARGET
765198625,101.261,-67.5087,18.51,G07092;20SECONDTARGET
765230791,107.3086,-67.2199,17.19,G07036;G07092
765260145,109.8443,-66.3401,18.91,G07092;20SECONDTARGET
765261971,110.1456,-65.922,16.92,G07036;G07092
765297772,105.9057,-65.2967,16.91,G07092;20SECONDTARGET
765321298,106.8866,-64.6644,18.17,G07092;20SECONDTARGET
765321528,107.662,-64.7769,18.37,G07092;20SECONDTARGET
765321529,107.6637,-64.7779,18.9,G07092;20SECONDTARGET
765341472,101.9179,-66.164,17.25,G07036;G07092
765345227,101.2866,-65.8897,18.83,G07092;20SECONDTARGET
765374545,107.4461,-64.2765,17.75,G07092;20SECONDTARGET
765476880,116.0252,-64.9326,18.76,G07092;20SECONDTARGET
765498310,114.0312,-63.8776,18.96,G07092;20SECONDTARGET
765500017,114.3732,-63.7911,17.38,G07092;20SECONDTARGET
765553311,111.4512,-64.0317,17.36,G07092;20SECONDTARGET
765554095,112.0298,-63.9183,18.54,G07092;20SECONDTARGET
765561437,113.4597,-63.3687,17.36,G07036;G07092
765563018,113.754,-63.2809,18.71,G07092;20SECONDTARGET
804785677,120.3064,-74.9928,18.37,G07092;20SECONDTARGET
805100888,123.8976,-73.7402,17.53,G07092;20SECONDTARGET
805813843,124.1092,-70.2778,17.0,G07036;G07092;20SECONDTARGET
805884346,124.3107,-68.1409,17.51,G07092;20SECONDTARGET
805896978,121.3552,-68.2306,17.53,G07036;G07092
805905520,121.2709,-67.5896,17.37,G07092;20SECONDTARGET
805918443,122.9812,-66.7711,18.21,G07092;20SECONDTARGET
150189557,94.0514,-60.8553,16.93,G07092;20SECONDTARGET
260240161,93.5154,-58.7001,16.98,G07036;G07092;20SECONDTARGET
348841203,98.8753,-59.3329,15.75,G07036;G07092
350767497,89.1482,-56.1682,15.71,G07036;G07092
350820735,89.5511,-55.245,17.08,G07036;G07092;20SECONDTARGET
350857733,90.0542,-54.9214,16.26,G07084;G07036;G07092
350953743,90.9072,-56.4875,17.46,G07092;20SECONDTARGET
733810015,89.2529,-63.942,18.66,G07092;20SECONDTARGET
733811224,89.1483,-63.7579,18.09,G07092;20SECONDTARGET
733923414,86.6387,-63.0848,18.06,G07092;20SECONDTARGET
734259117,84.5377,-62.64,18.18,G07092;20SECONDTARGET
734279205,83.6739,-62.3872,17.74,G07092;20SECONDTARGET
734362418,89.0691,-62.2908,18.63,G07092;20SECONDTARGET
734420265,85.1869,-61.446,17.2,G07036;G07092
734424363,83.9507,-61.0548,18.73,G07092;20SECONDTARGET
734431102,83.8324,-59.8677,16.98,G07036;G07092
734441945,85.1697,-59.9721,18.83,G07092;20SECONDTARGET
734449329,83.9575,-58.5449,18.96,G07092;20SECONDTARGET
734457392,82.3026,-57.604,18.12,G07092;20SECONDTARGET
734518244,85.1209,-57.7219,18.78,G07092;20SECONDTARGET
734555437,87.0665,-55.1905,17.4,G07036;G07092
734596708,81.5131,-57.1743,18.75,G07092;20SECONDTARGET
736917779,92.7293,-65.704,17.31,G07092;20SECONDTARGET
736948843,98.1021,-65.0646,17.77,G07092;20SECONDTARGET
737161650,96.5477,-63.4737,18.25,G07092;20SECONDTARGET
737185905,91.604,-64.3237,17.99,G07092;20SECONDTARGET
737187582,92.1432,-64.1714,17.79,G07092;20SECONDTARGET
737266925,96.3636,-62.0635,18.3,G07092;20SECONDTARGET
737292010,90.2557,-62.9363,17.24,G07036;G07092
737294074,90.0455,-62.7803,18.28,G07092;20SECONDTARGET
737318518,93.0693,-61.0561,17.55,G07036;G07092
737323199,96.5477,-60.9342,18.21,G07092;20SECONDTARGET
737323352,94.6959,-61.4685,18.16,G07092;20SECONDTARGET
737365188,93.0211,-59.6891,17.13,G07036;G07092
737396657,99.9101,-58.6854,16.53,G07036;G07092
737398019,98.5972,-58.4991,17.82,G07092;20SECONDTARGET
737418160,90.7007,-59.3238,18.69,G07092;20SECONDTARGET
737435475,97.1199,-57.4148,18.55,G07092;20SECONDTARGET
737446564,96.7204,-56.5366,18.89,G07092;20SECONDTARGET
737457250,93.8906,-56.7983,18.94,G07092;20SECONDTARGET
737458368,90.7149,-57.6081,18.66,G07092;20SECONDTARGET
