TICID,RA,Dec,Tmag,Keywords
2055932657,343.8192,-35.8238,18.37,G07092;20SECONDTARGET
2055934840,344.7064,-34.8606,18.81,G07092;20SECONDTARGET
2055939207,345.3026,-34.6899,18.96,G07092;20SECONDTARGET
2055947470,348.9467,-33.5064,18.91,G07092;20SECONDTARGET
2055952681,349.5369,-32.5494,18.69,G07092;20SECONDTARGET
2055962200,348.4012,-31.8388,18.62,G07092;20SECONDTARGET
2055963017,349.6902,-31.5854,17.79,G07092;20SECONDTARGET
2055963874,349.2186,-31.0205,18.21,G07092;20SECONDTARGET
2055965872,349.1457,-30.9562,18.68,G07092;20SECONDTARGET
2055976193,342.6574,-35.7636,18.97,G07092;20SECONDTARGET
2055979832,341.5371,-35.3825,18.85,G07092;20SECONDTARGET
2055984859,340.5604,-34.4765,18.88,G07092;20SECONDTARGET
2055985581,341.2144,-33.8607,18.76,G07092;20SECONDTARGET
2055991850,342.3928,-34.5031,18.77,G07092;20SECONDTARGET
2055996437,345.3538,-33.3166,18.41,G07092;20SECONDTARGET
2056000305,344.9166,-32.2323,18.76,G07092;20SECONDTARGET
2056011298,343.2858,-31.3102,18.09,G07092;20SECONDTARGET
2056013290,342.3711,-31.1244,17.78,G07092;20SECONDTARGET
2056025770,346.7073,-30.074,18.62,G07092;20SECONDTARGET
2056027765,347.9104,-29.2204,17.86,G07092;20SECONDTARGET
2056027956,347.7296,-29.0889,18.72,G07092;20SECONDTARGET
2056028398,347.2977,-29.2381,18.92,G07092;20SECONDTARGET
2056029264,345.0394,-30.8468,18.88,G07092;20SECONDTARGET
2056033233,343.7768,-30.0341,18.91,G07092;20SECONDTARGET
2056037297,345.9873,-28.9361,18.56,G07092;20SECONDTARGET
2056044783,341.0783,-31.6013,17.62,G07092;20SECONDTARGET
2056045064,341.496,-31.3731,18.91,G07092;20SECONDTARGET
2056046905,340.1268,-31.0283,17.14,G07092;20SECONDTARGET
2056049901,341.7767,-30.2462,18.94,G07092;20SECONDTARGET
2056051603,342.1952,-29.5408,18.77,G07092;20SECONDTARGET
2056052244,341.3911,-30.1705,18.33,G07092;20SECONDTARGET
206650394,342.6268,-34.6767,17.27,G07092;20SECONDTARGET
218959871,347.4839,-35.0899,17.17,G07092;20SECONDTARGET
218961596,347.5466,-32.7012,14.99,G07167;G07092;20SECONDTARGET
471016215,340.4377,-32.0684,18.09,G07092;20SECONDTARGET
77031014,354.1055,-34.9791,17.21,G07092;20SECONDTARGET
2051750322,357.0495,-35.9245,18.0,G07092;20SECONDTARGET
2051762548,357.7832,-35.0601,18.22,G07092;20SECONDTARGET
2051765027,356.4608,-34.8715,18.67,G07092;20SECONDTARGET
2051771143,358.4246,-33.9701,18.71,G07092;20SECONDTARGET
2051774702,357.9237,-32.7952,18.03,G07092;20SECONDTARGET
2051800471,354.1246,-31.4676,18.39,G07092;20SECONDTARGET
2051803230,357.3935,-32.2453,18.26,G07092;20SECONDTARGET
2051803470,357.2922,-31.9905,18.83,G07092;20SECONDTARGET
2051803527,357.6665,-31.8718,18.51,G07092;20SECONDTARGET
2051808704,358.702,-31.1883,18.48,G07092;20SECONDTARGET
2051810622,359.4974,-29.9012,18.02,G07092;20SECONDTARGET
2051812061,358.28,-29.861,18.7,G07092;20SECONDTARGET
2051822245,357.3194,-28.6081,18.99,G07092;20SECONDTARGET
2051824774,357.5379,-27.6718,18.73,G07092;20SECONDTARGET
2051837072,353.0671,-29.0686,18.29,G07092;20SECONDTARGET
2051850719,354.5704,-28.9976,18.87,G07092;20SECONDTARGET
2051854160,354.52,-28.2441,18.82,G07092;20SECONDTARGET
2051854195,354.1883,-28.3369,18.85,G07092;20SECONDTARGET
2051854267,354.4336,-28.2144,18.92,G07092;20SECONDTARGET
2051854505,354.8653,-27.9416,18.82,G07092;20SECONDTARGET
2051858798,355.4793,-27.2051,18.98,G07092;20SECONDTARGET
2051859905,355.8692,-26.776,17.87,G07092;20SECONDTARGET
2051861789,352.6358,-28.1174,18.68,G07092;20SECONDTARGET
2051863349,353.61,-27.2668,18.31,G07092;20SECONDTARGET
2051866588,353.1475,-26.2557,18.99,G07092;20SECONDTARGET
2051872629,354.4486,-24.9587,18.54,G07092;20SECONDTARGET
2051873231,359.6138,-29.336,18.83,G07092;20SECONDTARGET
2051899140,354.9993,-25.1451,18.81,G07092;20SECONDTARGET
2051901335,355.5068,-24.1689,18.6,G07092;20SECONDTARGET
2051902303,357.6423,-24.1882,18.16,G07092;20SECONDTARGET
2051907526,359.682,-23.9711,18.24,G07092;20SECONDTARGET
2051910860,358.796,-22.6787,17.91,G07092;20SECONDTARGET
2051913333,357.8924,-22.3611,17.63,G07092;20SECONDTARGET
246821917,4.6853,-25.6124,15.88,G07084;G07092;20SECONDTARGET
246846390,5.2204,-27.4808,17.43,G07092;20SECONDTARGET
254298880,355.0779,-27.9681,17.24,G07092;20SECONDTARGET
33984575,357.5613,-25.3394,17.29,G07092;20SECONDTARGET
609922979,2.3124,-33.3366,18.81,G07092;20SECONDTARGET
609933957,0.2426,-30.6406,18.81,G07092;20SECONDTARGET
609967093,7.557,-29.9338,18.43,G07092;20SECONDTARGET
609975136,2.6769,-32.5492,17.85,G07092;20SECONDTARGET
609976523,3.9448,-31.5963,18.2,G07092;20SECONDTARGET
609980695,4.4395,-30.7485,18.01,G07092;20SECONDTARGET
609983277,4.0789,-29.9787,18.34,G07092;20SECONDTARGET
609984819,3.9046,-29.2854,17.94,G07092;20SECONDTARGET
609986792,2.1404,-30.465,18.6,G07092;20SECONDTARGET
609986808,2.1186,-30.401,18.31,G07092;20SECONDTARGET
609991650,2.4342,-29.0971,18.74,G07092;20SECONDTARGET
609994887,2.8454,-28.0389,18.97,G07092;20SECONDTARGET
609996294,5.9031,-29.3024,18.58,G07092;20SECONDTARGET
609996437,5.2854,-29.4793,18.41,G07092;20SECONDTARGET
609998123,4.9412,-29.2075,18.41,G07092;20SECONDTARGET
610005863,3.6318,-27.8553,19.0,G07092;20SECONDTARGET
610008420,3.6608,-26.9812,18.59,G07092;20SECONDTARGET
610010083,5.5991,-26.853,18.47,G07092;20SECONDTARGET
610012945,4.9067,-25.8227,18.96,G07092;20SECONDTARGET
610027054,3.8699,-25.6525,18.96,G07092;20SECONDTARGET
610027921,2.0655,-26.1118,18.82,G07092;20SECONDTARGET
610030226,4.1563,-25.8639,17.95,G07092;20SECONDTARGET
610035827,0.97,-25.4896,17.33,G07092;20SECONDTARGET
610037651,2.0236,-24.2857,18.07,G07092;20SECONDTARGET
610040718,3.0307,-24.236,18.0,G07092;20SECONDTARGET
610042119,3.5901,-23.5526,18.52,G07092;20SECONDTARGET
610043559,2.194,-23.4461,17.69,G07092;20SECONDTARGET
610047068,0.9631,-23.4799,18.96,G07092;20SECONDTARGET
204326469,346.9638,-18.9117,18.98,G07092;20SECONDTARGET
2051964026,349.5344,-23.9872,18.64,G07092;20SECONDTARGET
2051964593,351.4639,-24.5127,18.59,G07092;20SECONDTARGET
2052019530,349.3248,-21.1579,18.68,G07092;20SECONDTARGET
2052030572,355.5716,-22.4528,18.29,G07092;20SECONDTARGET
2052032763,354.4688,-21.9696,18.68,G07092;20SECONDTARGET
2052035965,353.4791,-22.4049,18.46,G07092;20SECONDTARGET
2052038436,352.2301,-21.4882,17.68,G07092;20SECONDTARGET
2052039722,352.8468,-20.8981,17.99,G07092;20SECONDTARGET
2052042233,355.2691,-20.5337,18.86,G07092;20SECONDTARGET
2052045041,354.5542,-19.9409,18.4,G07092;20SECONDTARGET
2052045449,357.3215,-21.7747,18.24,G07092;20SECONDTARGET
2052052591,359.8795,-19.4349,18.65,G07092;20SECONDTARGET
2052053873,357.6396,-19.7792,17.7,G07092;20SECONDTARGET
2052057859,356.479,-19.6556,18.93,G07092;20SECONDTARGET
2052060250,355.9633,-19.2193,18.24,G07092;20SECONDTARGET
2052064183,356.5828,-18.7315,17.64,G07092;20SECONDTARGET
2052069307,352.2555,-20.4883,18.17,G07092;20SECONDTARGET
2052074736,353.8217,-19.2917,18.75,G07092;20SECONDTARGET
2052084356,351.4318,-18.7792,18.59,G07092;20SECONDTARGET
2052095082,356.1767,-17.8154,18.91,G07092;20SECONDTARGET
2052100034,355.5366,-16.0168,18.43,G07092;20SECONDTARGET
2052106957,354.0096,-16.1087,18.9,G07092;20SECONDTARGET
2052108181,354.6737,-15.7299,18.34,G07092;20SECONDTARGET
2052161973,346.983,-18.3447,18.8,G07092;20SECONDTARGET
2052212111,348.6611,-18.8022,18.94,G07092;20SECONDTARGET
2052215142,347.9568,-18.1508,18.76,G07092;20SECONDTARGET
2052215177,347.8303,-18.1627,18.75,G07092;20SECONDTARGET
2052224213,347.1479,-17.4772,18.45,G07092;20SECONDTARGET
2052229376,346.9623,-16.062,18.48,G07092;20SECONDTARGET
2052229418,347.3874,-16.1763,18.73,G07092;20SECONDTARGET
2052230020,348.5651,-16.5015,18.9,G07092;20SECONDTARGET
2052231022,348.9188,-16.0,18.09,G07092;20SECONDTARGET
2052239995,350.4413,-15.5319,18.09,G07092;20SECONDTARGET
2052240690,351.2914,-15.3603,18.75,G07092;20SECONDTARGET
2052247527,353.124,-13.386,18.8,G07092;20SECONDTARGET
2052249974,350.5211,-14.5262,18.31,G07092;20SECONDTARGET
2052251682,348.847,-14.4045,18.86,G07092;20SECONDTARGET
2052253507,350.3106,-13.462,18.31,G07092;20SECONDTARGET
2052258067,351.6874,-13.0901,18.92,G07092;20SECONDTARGET
2052258162,351.7317,-12.9678,18.96,G07092;20SECONDTARGET
2052270945,346.7022,-14.3487,18.94,G07092;20SECONDTARGET
2052272285,347.2219,-13.7917,18.99,G07092;20SECONDTARGET
2052312516,359.464,-17.6726,18.53,G07092;20SECONDTARGET
2052315687,357.7276,-17.422,18.47,G07092;20SECONDTARGET
2052329421,358.0374,-14.8855,18.75,G07092;20SECONDTARGET
2052330087,357.7011,-14.4713,17.95,G07092;20SECONDTARGET
2052334921,355.006,-14.8331,17.37,G07092;20SECONDTARGET
2052340851,355.8528,-13.288,18.82,G07092;20SECONDTARGET
2052341123,356.6595,-12.9157,18.92,G07092;20SECONDTARGET
2052354324,353.9984,-13.8094,18.87,G07092;20SECONDTARGET
2052358448,353.8245,-12.5101,18.78,G07092;20SECONDTARGET
2052364825,352.7699,-12.7058,18.8,G07092;20SECONDTARGET
2052367445,352.6764,-11.8536,17.78,G07092;20SECONDTARGET
27972482,358.9494,-19.2734,16.6,G07092;20SECONDTARGET
311086888,352.3196,-16.7633,17.7,G07092;20SECONDTARGET
5796523,348.8779,-14.6687,15.38,G07092;20SECONDTARGET
66419115,354.7206,-18.4379,15.31,G07092;20SECONDTARGET
66436952,354.9296,-21.4767,17.01,G07092;20SECONDTARGET
9055831,349.93,-21.3555,16.41,G07009;G07092
92137000,355.8105,-16.9964,16.58,G07092;20SECONDTARGET
2023994841,339.276,-19.9846,18.48,G07092;20SECONDTARGET
2023995670,338.7002,-19.817,18.77,G07092;20SECONDTARGET
2023999497,338.2522,-18.9464,18.98,G07092;20SECONDTARGET
2024001114,339.1263,-18.5656,18.62,G07092;20SECONDTARGET
2024005716,338.4354,-18.4283,18.02,G07092;20SECONDTARGET
2024012791,339.061,-17.1046,18.96,G07092;20SECONDTARGET
2028088250,338.4804,-29.2016,18.0,G07092;20SECONDTARGET
2028282393,338.9788,-28.2946,18.88,G07092;20SECONDTARGET
2028318361,339.0978,-23.7147,17.77,G07092;20SECONDTARGET
2028320885,339.4873,-22.7886,18.23,G07092;20SECONDTARGET
2028320886,339.4838,-22.788,18.25,G07092;20SECONDTARGET
2028353193,335.6838,-22.9801,18.16,G07092;20SECONDTARGET
2028367873,338.6748,-22.2446,18.76,G07092;20SECONDTARGET
2028369698,339.5709,-21.6552,18.97,G07092;20SECONDTARGET
2028372277,339.2322,-21.6065,18.62,G07092;20SECONDTARGET
2028374114,336.2188,-22.8608,18.4,G07092;20SECONDTARGET
2028374212,336.4322,-22.9489,18.59,G07092;20SECONDTARGET
2028381685,335.8888,-21.1425,18.46,G07092;20SECONDTARGET
2028387719,337.2823,-20.3871,18.89,G07092;20SECONDTARGET
2028801568,335.674,-20.4204,18.32,G07092;20SECONDTARGET
2028809903,336.4403,-19.3745,18.22,G07092;20SECONDTARGET
2028812657,335.9472,-19.3375,18.9,G07092;20SECONDTARGET
2028813431,336.2371,-18.8229,18.8,G07092;20SECONDTARGET
2051970919,346.1677,-26.7291,18.96,G07092;20SECONDTARGET
2051975405,345.2205,-25.8544,18.82,G07092;20SECONDTARGET
2051980459,347.7346,-24.4912,18.0,G07092;20SECONDTARGET
2051984207,347.1188,-23.6156,18.45,G07092;20SECONDTARGET
2051991923,346.1888,-24.2503,18.54,G07092;20SECONDTARGET
2051993285,345.7849,-23.6034,18.95,G07092;20SECONDTARGET
2051996444,344.6853,-23.1812,18.61,G07092;20SECONDTARGET
2052002156,347.8581,-23.7846,18.99,G07092;20SECONDTARGET
2052112328,343.5102,-23.7187,17.93,G07092;20SECONDTARGET
2052114834,343.7974,-22.8668,18.02,G07092;20SECONDTARGET
2052115431,342.8024,-23.5779,17.93,G07092;20SECONDTARGET
2052120032,344.7049,-22.2925,17.87,G07092;20SECONDTARGET
2052123477,343.6459,-21.6297,18.78,G07092;20SECONDTARGET
2052123657,344.6639,-21.8283,18.59,G07092;20SECONDTARGET
2052128165,342.2187,-21.9776,18.7,G07092;20SECONDTARGET
2052133235,343.1507,-21.5021,18.62,G07092;20SECONDTARGET
2052135123,344.4002,-20.6839,18.6,G07092;20SECONDTARGET
2052136550,342.2585,-20.9685,18.59,G07092;20SECONDTARGET
2052137625,342.3666,-20.4993,18.36,G07092;20SECONDTARGET
2052139547,342.9124,-19.8024,17.93,G07092;20SECONDTARGET
2052141450,346.8346,-21.116,18.88,G07092;20SECONDTARGET
2052150721,346.1019,-19.5789,18.8,G07092;20SECONDTARGET
2052154320,344.3634,-19.9525,18.77,G07092;20SECONDTARGET
2052156201,345.4183,-19.0691,16.68,G07009;G07092
2052168650,341.2987,-20.7843,18.71,G07092;20SECONDTARGET
2052171088,340.2565,-20.1026,18.65,G07092;20SECONDTARGET
2052171556,340.4369,-19.6782,18.95,G07092;20SECONDTARGET
2052178850,341.5649,-18.3861,18.63,G07092;20SECONDTARGET
2052185340,342.8391,-18.9752,18.83,G07092;20SECONDTARGET
2052187910,342.3885,-18.6266,18.45,G07092;20SECONDTARGET
2052195275,344.0808,-16.8079,18.52,G07092;20SECONDTARGET
2052197747,344.5041,-15.7498,18.84,G07092;20SECONDTARGET
2052199467,341.6863,-16.9991,18.2,G07092;20SECONDTARGET
2052200773,342.271,-16.8002,18.94,G07092;20SECONDTARGET
2056068039,343.4445,-27.7511,17.16,G07092;20SECONDTARGET
2056068443,342.7268,-27.8395,17.37,G07092;20SECONDTARGET
2056068773,343.0266,-27.6702,17.1,G07092;20SECONDTARGET
2056079966,342.4477,-26.8713,18.52,G07092;20SECONDTARGET
2056083743,341.8595,-26.303,18.12,G07092;20SECONDTARGET
2056088198,342.6949,-26.0685,18.59,G07092;20SECONDTARGET
2056089144,342.4181,-25.7581,18.14,G07092;20SECONDTARGET
2056092860,340.3885,-26.4609,18.71,G07092;20SECONDTARGET
2056096400,340.4974,-25.3411,18.84,G07092;20SECONDTARGET
2056098837,341.754,-25.2094,17.97,G07092;20SECONDTARGET
206561808,333.9875,-19.8373,17.52,G07092;20SECONDTARGET
262111977,343.2947,-22.1155,17.14,G07092;20SECONDTARGET
399570361,339.093,-23.2743,15.17,G07092;20SECONDTARGET
69745250,336.4545,-20.1258,16.74,G07092;20SECONDTARGET
201226377,358.4933,-53.2819,16.77,G07092;20SECONDTARGET
201228053,358.5963,-51.8281,16.91,G07092;20SECONDTARGET
201234783,359.7357,-53.4407,17.22,G07092;20SECONDTARGET
201309830,4.2341,-56.4664,17.16,G07092;20SECONDTARGET
201333212,4.5228,-59.1328,16.99,G07092;20SECONDTARGET
2055095349,356.8459,-59.8521,18.12,G07092;20SECONDTARGET
2055111214,355.4919,-59.3,17.69,G07092;20SECONDTARGET
2055221879,355.9441,-58.0939,18.38,G07092;20SECONDTARGET
2055223068,358.9663,-58.518,18.46,G07092;20SECONDTARGET
2055243602,354.1749,-56.3797,18.91,G07092;20SECONDTARGET
2055257662,357.0285,-55.6362,17.76,G07092;20SECONDTARGET
2055259209,357.2002,-54.7634,18.13,G07092;20SECONDTARGET
2055259736,356.2162,-54.8583,16.95,G07092;20SECONDTARGET
2055276643,353.6209,-53.8109,18.74,G07092;20SECONDTARGET
2055287336,353.4124,-51.9191,18.7,G07092;20SECONDTARGET
2055291217,352.0678,-56.2828,18.53,G07092;20SECONDTARGET
2055306999,350.6176,-53.8066,18.59,G07092;20SECONDTARGET
2055335185,350.3924,-53.1847,18.98,G07092;20SECONDTARGET
2055337668,350.6022,-52.3889,18.23,G07092;20SECONDTARGET
2055531044,353.7083,-51.1978,17.29,G07092;20SECONDTARGET
2055546938,358.1961,-50.1008,18.83,G07092;20SECONDTARGET
281541729,6.666,-55.4155,15.13,G07020;G07092;20SECONDTARGET
281574678,7.6121,-58.9441,16.08,G07009;G07092
355634897,357.9941,-55.11,16.93,G07092;20SECONDTARGET
615982977,14.3453,-56.3906,18.07,G07092;20SECONDTARGET
616036709,6.0057,-57.5097,18.31,G07092;20SECONDTARGET
616044320,1.2819,-58.0901,18.94,G07092;20SECONDTARGET
616048678,1.5449,-57.4172,18.86,G07092;20SECONDTARGET
616051579,2.4365,-56.6523,18.41,G07092;20SECONDTARGET
616061999,8.5606,-56.5828,18.24,G07092;20SECONDTARGET
616063193,11.1359,-56.0311,18.59,G07092;20SECONDTARGET
616065162,8.5421,-55.9981,18.39,G07092;20SECONDTARGET
616068186,10.4932,-54.9342,18.25,G07092;20SECONDTARGET
616080202,7.6363,-54.8501,17.96,G07092;20SECONDTARGET
616083206,9.5043,-53.4365,17.71,G07092;20SECONDTARGET
616095477,0.4834,-56.2897,18.29,G07092;20SECONDTARGET
616098592,2.1073,-55.3881,17.9,G07092;20SECONDTARGET
616099428,3.0429,-54.6902,18.41,G07092;20SECONDTARGET
616111612,3.0095,-54.0195,18.89,G07092;20SECONDTARGET
616113235,0.7154,-54.3319,18.81,G07092;20SECONDTARGET
616114816,2.8471,-53.669,18.02,G07092;20SECONDTARGET
616124768,8.9764,-53.5895,18.75,G07092;20SECONDTARGET
616125338,7.5098,-53.6841,18.89,G07092;20SECONDTARGET
616127903,10.114,-52.2916,18.36,G07092;20SECONDTARGET
616140443,8.6476,-51.5743,18.81,G07092;20SECONDTARGET
616214932,3.1463,-52.6362,18.66,G07092;20SECONDTARGET
616215479,2.4074,-52.5956,18.85,G07092;20SECONDTARGET
616222897,6.7688,-51.2757,18.58,G07092;20SECONDTARGET
616227261,5.7037,-50.552,18.15,G07092;20SECONDTARGET
616228836,1.1553,-51.9997,18.89,G07092;20SECONDTARGET
616231715,3.0837,-50.8389,18.73,G07092;20SECONDTARGET
616240655,4.6335,-49.7176,18.3,G07092;20SECONDTARGET
616271671,0.3536,-50.9341,18.81,G07092;20SECONDTARGET
616271851,0.3086,-50.8526,18.71,G07092;20SECONDTARGET
616274494,3.0597,-49.5156,18.2,G07092;20SECONDTARGET
616276714,0.4276,-49.7787,18.88,G07092;20SECONDTARGET
616278579,1.9216,-49.0882,18.97,G07092;20SECONDTARGET
616284682,3.5809,-47.9567,18.56,G07092;20SECONDTARGET
101916028,13.0014,-47.1198,16.52,G07084;G07092;20SECONDTARGET
156064657,9.3479,-48.3664,16.56,G07084;G07092;20SECONDTARGET
229104209,17.3418,-52.9383,15.86,G07092;20SECONDTARGET
322064320,14.3753,-49.2447,16.79,G07092;20SECONDTARGET
354604743,21.6547,-51.2815,16.74,G07092;20SECONDTARGET
369642765,12.5168,-52.1374,14.46,G07020;G07092;20SECONDTARGET
382524849,13.2975,-50.2239,16.75,G07092;20SECONDTARGET
41858056,20.1238,-41.766,16.51,G07092;20SECONDTARGET
469942228,10.3614,-50.5522,17.07,G07092;20SECONDTARGET
616021528,19.8913,-53.2851,17.73,G07092;20SECONDTARGET
616023177,19.6066,-52.682,18.94,G07092;20SECONDTARGET
616086984,13.1182,-52.6113,18.58,G07092;20SECONDTARGET
616135665,11.2123,-51.4324,18.5,G07092;20SECONDTARGET
616150270,10.1426,-50.2603,18.35,G07092;20SECONDTARGET
616155806,17.5538,-52.8431,18.82,G07092;20SECONDTARGET
616163566,18.0152,-51.3751,18.32,G07092;20SECONDTARGET
616163655,18.3364,-51.4073,17.54,G07092;20SECONDTARGET
616168613,17.1326,-51.301,18.99,G07092;20SECONDTARGET
616173416,17.7421,-50.5556,18.45,G07092;20SECONDTARGET
616177970,18.2692,-49.508,18.61,G07092;20SECONDTARGET
616180452,19.9202,-47.8221,17.4,G07092;20SECONDTARGET
616187504,17.3667,-48.9668,17.07,G07009;G07092
616187560,17.4586,-48.8618,18.18,G07092;20SECONDTARGET
616187938,16.5139,-48.9239,18.8,G07092;20SECONDTARGET
616187941,16.5191,-48.9215,18.0,G07092;20SECONDTARGET
616191487,16.8745,-47.7531,18.54,G07092;20SECONDTARGET
616191769,18.2562,-47.7141,18.95,G07092;20SECONDTARGET
616194481,14.0211,-48.6286,18.8,G07092;20SECONDTARGET
616198292,15.0947,-47.5137,18.64,G07092;20SECONDTARGET
616198336,15.0968,-47.3696,18.4,G07092;20SECONDTARGET
616204939,18.0835,-45.2463,18.87,G07092;20SECONDTARGET
616205743,19.4136,-47.3535,18.59,G07092;20SECONDTARGET
616211357,19.815,-44.412,18.84,G07092;20SECONDTARGET
616249801,8.9485,-49.3561,18.66,G07092;20SECONDTARGET
616255519,10.6147,-48.1788,17.76,G07092;20SECONDTARGET
616266851,11.248,-47.218,18.23,G07092;20SECONDTARGET
616286656,6.0494,-47.0542,18.48,G07092;20SECONDTARGET
616309411,11.166,-45.067,18.35,G07092;20SECONDTARGET
616313774,11.3474,-43.7081,18.21,G07092;20SECONDTARGET
616314079,6.233,-46.3034,18.61,G07092;20SECONDTARGET
616321746,10.3978,-44.0989,18.72,G07092;20SECONDTARGET
616327387,13.1124,-47.2299,17.89,G07092;20SECONDTARGET
616327697,13.617,-46.9764,18.8,G07092;20SECONDTARGET
616342820,13.7378,-44.7551,17.96,G07092;20SECONDTARGET
616345402,15.0248,-44.1375,18.54,G07092;20SECONDTARGET
616346422,16.992,-43.3291,18.85,G07092;20SECONDTARGET
616349246,16.9536,-42.7141,18.17,G07092;20SECONDTARGET
616350112,16.521,-42.1985,18.44,G07092;20SECONDTARGET
616350484,18.1005,-44.6589,18.93,G07092;20SECONDTARGET
616352716,19.3111,-43.129,17.48,G07092;20SECONDTARGET
616353487,18.7796,-43.3844,18.84,G07092;20SECONDTARGET
616360655,18.7346,-41.1928,18.89,G07092;20SECONDTARGET
616361592,18.2147,-40.4888,18.64,G07092;20SECONDTARGET
616367271,13.3522,-43.7646,18.34,G07092;20SECONDTARGET
616374596,14.3148,-42.2858,18.71,G07092;20SECONDTARGET
631664659,20.7919,-52.5789,18.98,G07092;20SECONDTARGET
631683702,22.2471,-51.2396,17.31,G07092;20SECONDTARGET
631684174,20.9081,-51.4025,18.86,G07092;20SECONDTARGET
631684222,21.0167,-51.2572,18.52,G07092;20SECONDTARGET
631690226,24.5278,-49.9033,18.96,G07092;20SECONDTARGET
631696825,22.5521,-49.4751,18.6,G07092;20SECONDTARGET
631699820,21.4618,-48.9625,18.22,G07092;20SECONDTARGET
631706314,24.6444,-47.1459,18.45,G07092;20SECONDTARGET
631706860,20.234,-49.2792,18.39,G07092;20SECONDTARGET
631707874,20.5508,-48.6026,18.81,G07092;20SECONDTARGET
631711311,20.8256,-47.5956,17.23,G07092;20SECONDTARGET
631715375,22.3705,-46.6779,18.8,G07092;20SECONDTARGET
631719318,20.2812,-46.6014,18.87,G07092;20SECONDTARGET
631724021,21.4715,-45.6683,18.64,G07092;20SECONDTARGET
631726294,22.3411,-44.2549,18.64,G07092;20SECONDTARGET
631728202,20.4499,-43.8798,18.58,G07092;20SECONDTARGET
631728965,21.9505,-44.0985,18.42,G07092;20SECONDTARGET
631732127,20.8718,-43.3757,18.72,G07092;20SECONDTARGET
631799519,28.1385,-47.7463,18.31,G07092;20SECONDTARGET
631889545,25.7809,-47.0261,17.21,G07092;20SECONDTARGET
631893571,26.3036,-45.8028,18.06,G07092;20SECONDTARGET
80420105,10.3673,-44.1595,16.93,G07092;20SECONDTARGET
80431144,11.2605,-45.6388,18.23,G07092;20SECONDTARGET
115241419,6.2312,-39.8242,17.36,G07092;20SECONDTARGET
118115567,10.2694,-37.1621,16.93,G07092;20SECONDTARGET
120416203,0.2223,-38.7372,17.04,G07092;20SECONDTARGET
120444834,0.9368,-39.257,17.52,G07092;20SECONDTARGET
120563740,3.501,-36.506,17.08,G07092;20SECONDTARGET
120564279,3.4458,-39.6286,17.23,G07092;20SECONDTARGET
2051736971,359.4751,-39.1535,18.75,G07092;20SECONDTARGET
2051737245,359.6433,-39.0529,18.54,G07092;20SECONDTARGET
2051740329,359.0441,-37.9364,18.41,G07092;20SECONDTARGET
2051743383,359.1698,-36.8644,18.86,G07092;20SECONDTARGET
2051749363,357.7128,-36.4941,18.98,G07092;20SECONDTARGET
2051751328,358.4351,-36.3462,17.31,G07092;20SECONDTARGET
2051752323,359.7275,-35.8999,18.55,G07092;20SECONDTARGET
2051753662,358.1932,-35.7563,18.55,G07092;20SECONDTARGET
609894931,1.5549,-39.2417,17.07,G07092;20SECONDTARGET
609895740,2.207,-38.7386,18.68,G07092;20SECONDTARGET
609899331,0.4031,-38.1463,18.76,G07092;20SECONDTARGET
609903380,3.6715,-37.3428,17.98,G07092;20SECONDTARGET
609904086,3.0738,-36.9535,18.38,G07092;20SECONDTARGET
