TICID,RA,Dec,Tmag,Keywords
11526793,149.7919,-25.6987,13.35,G08046;G08137
11560959,149.9049,-26.0736,15.77,G08002;G08062
167900479,151.4443,-25.3195,10.21,G08158
167930710,151.8783,-27.2866,13.23,G08158
167976324,151.9663,-29.4092,12.78,G08108;G08158
167977443,151.9973,-27.7452,12.61,G08046;G08158;G08137
167977531,151.9995,-27.6111,11.09,G08158
167978166,152.0146,-26.6107,10.27,G08158
167983141,152.1397,-29.5993,10.43,G08028;G08058;G08030
167999823,152.0647,-29.8581,11.27,G08119
168006334,152.4357,-28.2828,15.49,G08146
168066864,152.4401,-29.3664,9.46,G08162
168067190,152.3457,-29.8531,14.12,G08158
168067555,152.5175,-29.4536,12.16,G08119
168067848,152.5082,-29.0583,9.11,G08158
168071263,152.6987,-24.4534,15.48,G08002;G08062;G08158
168077515,152.778,-25.1865,12.68,G08158
168078233,152.8579,-24.037,14.48,G08046;G08158
168160336,153.3596,-27.9681,14.09,G08158
168205635,153.427,-27.9999,14.31,G08158
168275403,154.0246,-27.4235,15.47,G08146
168312820,154.328,-25.9144,12.32,G08028;G08058;G08030
179225467,158.3312,-21.0865,9.58,G08102
179225796,158.3223,-21.9391,12.6,G08158
179240547,159.0372,-20.7323,13.1,G08046
179294885,159.5065,-21.9064,13.53,G08137;G08158
179297418,159.7086,-20.9066,13.1,G08158
179299789,159.7293,-20.6784,15.49,G08002;G08062;20SECONDTARGET
187922557,159.1166,-28.4543,9.92,G08158
187930369,159.2784,-25.5717,9.65,G08028;G08058;G08030
187988942,159.8452,-26.301,8.39,G08082
187990953,159.9518,-29.8076,9.72,G08102
187992886,159.968,-26.0505,13.35,G08079
187993972,160.0621,-24.3192,10.64,G08119
188043641,160.866,-29.0647,6.92,G08046;20SECONDTARGET
188080520,161.2678,-27.9538,12.99,G08119
188083463,161.4354,-26.7779,12.2,G08119
188083465,161.4336,-26.7788,11.97,G08119
188084200,161.4689,-28.3252,14.96,G08046
188084908,161.3631,-29.6786,12.15,G08119
188084909,161.3672,-29.6787,11.02,G08119
188087958,161.6375,-24.5873,11.77,G08009
188122758,161.9366,-24.1906,12.31,G08119
188173172,162.334,-24.6699,14.1,G08137
188174892,162.4803,-27.3192,13.59,G08108
188209486,162.7254,-25.3553,9.71,G08055
188241952,162.8328,-26.3925,11.26,G08119
188247079,163.1868,-26.3378,12.85,G08119
188248836,163.2117,-26.3435,12.14,G08119
192542930,154.5975,-22.7564,8.04,G08102
192941085,154.7539,-26.7762,13.71,G08046;G08158;G08137
192942178,154.7846,-28.4705,10.45,G08158
192990043,155.2387,-28.7386,12.34,G08119
192990045,155.2403,-28.7403,8.5,G08119
192991499,155.4625,-28.8784,9.48,G08102
193023697,155.5978,-28.8474,8.6,G08140;20SECONDTARGET
193030464,155.7954,-28.5034,14.23,G08046
193032655,155.98,-29.6448,6.29,G08195;20SECONDTARGET
193042875,156.0544,-27.4258,8.17,G08102
193087619,156.4619,-24.8888,11.97,G08108
193136669,157.1903,-28.5105,13.06,G08046;G08137;20SECONDTARGET
193157890,157.2698,-29.5842,8.6,G08102
193194164,157.5089,-24.1056,11.74,G08119
193194166,157.5059,-24.1038,10.2,G08119
193220694,157.7708,-24.18,7.39,G08102
193249652,158.0409,-29.2775,9.43,G08102
193271278,158.5786,-29.8154,10.34,G08028;G08058;G08030
193276061,158.6986,-28.6312,12.07,G08158
22221233,148.9845,-24.0519,10.6,G08158
308932824,150.6287,-28.2413,11.8,G08158
308934436,150.6116,-25.3589,15.51,G08079
308984536,150.8982,-27.2954,12.16,G08137
308986394,151.0863,-24.2854,5.41,G08158;20SECONDTARGET
309025182,151.0074,-27.7072,10.87,G08192
309027449,151.204,-28.1886,6.97,G08102
