TICID,RA,Dec,Tmag,Keywords
10784960,15.4116,-16.2662,5.46,
10835598,20.7366,-11.9505,12.67,
136842396,22.8186,-11.119,9.2,GO8102;20SECONDTARGET
136844168,23.0935,-11.4566,12.64,GO8046;GO8158;20SECONDTARGET
136885683,21.4055,-14.5989,3.77,
164681986,24.635,-19.9118,15.39,
164682222,24.7168,-21.2751,5.26,
164696698,25.14,-21.4067,12.71,
164697903,25.1437,-21.4129,12.7,
164720249,25.5663,-17.8886,6.85,
164720678,25.6491,-20.1726,5.87,
164767175,26.209,-18.4017,9.46,
164772696,26.912,-20.8455,5.3,
167456967,17.5531,-14.1329,11.83,
167457708,17.6791,-16.3338,11.17,
167457709,17.686,-16.3289,11.4,
167458584,17.8221,-13.5033,4.57,
25399365,22.6235,-16.4058,11.44,
257396673,22.0524,-16.2432,12.15,
257397199,22.1027,-15.9079,8.85,
257397333,22.1646,-14.9683,10.79,GO8158;20SECONDTARGET
257433980,23.0779,-12.051,12.66,
257437952,23.2835,-14.6152,12.65,GO8158;20SECONDTARGET
268532007,14.7985,-18.3002,12.57,
268534259,15.1177,-19.3898,7.41,
268617034,16.0627,-18.0291,16.23,
268633473,16.2339,-18.1211,11.41,
268634769,16.5101,-22.4539,9.16,
268639053,17.0338,-19.3223,12.55,GO8158;20SECONDTARGET
268652078,17.3877,-19.0221,16.35,
268686251,17.6451,-19.7331,11.84,
268687574,17.7577,-18.805,5.73,
268717977,18.3513,-22.902,11.57,GO8158;20SECONDTARGET
29854433,24.0601,-11.3432,14.27,
29862344,24.3127,-17.4586,15.26,
299121431,21.835,-11.3817,11.08,
299135660,21.9452,-10.9015,4.99,
299200155,22.6563,-11.3215,12.87,
29922261,24.5535,-16.6077,12.35,
29928567,24.7812,-17.9469,9.12,GO8158;GO8158;20SECONDTARGET
306344182,14.6323,-17.6246,10.8,
32535846,20.2521,-16.9455,12.14,
32550424,20.825,-12.9373,10.65,
32551162,20.7707,-17.8445,14.29,
32552036,20.9543,-12.0432,12.58,
32552492,20.9713,-14.8778,9.99,
32552496,20.9976,-14.8937,12.61,
32553278,21.1813,-15.6884,12.58,
32553282,21.1666,-15.6606,5.36,
326196055,17.1199,-24.2362,7.69,
328161261,14.4423,-15.0583,17.09,GO8062;GO8002;20SECONDTARGET
336872595,13.7327,-14.4356,15.44,
415974305,15.6629,-16.259,12.89,GO8158;20SECONDTARGET
419013508,16.3425,-13.986,16.3,
419014711,16.4238,-14.7101,12.86,
419015728,26.0042,-15.9314,2.75,GO8158;GO8195;20SECONDTARGET
423699300,21.563,-17.9753,11.73,
